RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.341000e+00
2	1.163978e-01	1.401572e-01	1.304135e-01
3	4.627072e-02	4.721200e-01	9.348272e-02
4	3.502205e-02	4.899405e-01	8.401609e-02
5	2.172413e-02	5.914153e-01	8.086566e-02
6	2.267636e-02	5.719127e-01	7.986763e-02
7	1.886255e-02	6.052910e-01	7.939165e-02
8	2.002758e-02	5.922802e-01	7.925560e-02
9	1.871092e-02	6.045043e-01	7.916135e-02
10	1.933052e-02	5.981594e-01	7.914645e-02
11	1.882721e-02	6.029695e-01	7.912417e-02
12	1.911148e-02	6.001370e-01	7.912518e-02
13	1.911148e-02	6.001370e-01	7.912518e-02
14	1.911148e-02	6.001370e-01	7.912518e-02
15	1.911148e-02	6.001370e-01	7.912518e-02
16	1.911148e-02	6.001370e-01	7.912518e-02
17	1.911148e-02	6.001370e-01	7.912518e-02
18	1.911148e-02	6.001371e-01	7.912518e-02
19	1.911147e-02	6.001371e-01	7.912518e-02
20	1.910377e-02	6.002084e-01	7.912462e-02
21	1.895136e-02	6.016710e-01	7.911846e-02
22	1.900517e-02	6.011428e-01	7.911945e-02
23	1.900478e-02	6.011466e-01	7.911943e-02
24	1.898474e-02	6.013416e-01	7.911889e-02
25	1.896815e-02	6.015044e-01	7.911859e-02
26	1.896113e-02	6.015738e-01	7.911851e-02
27	1.895852e-02	6.015997e-01	7.911849e-02
28	1.895772e-02	6.016077e-01	7.911848e-02
29	1.895750e-02	6.016098e-01	7.911848e-02
30	1.895745e-02	6.016103e-01	7.911848e-02
