RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.001917e+00	-8.051240e-02
2	-8.053366e-01	-4.368704e-02
3	-4.107001e-01	2.159695e-02
4	-1.441620e-02	7.599453e-02
5	-1.712554e-01	-2.919749e-01
6	2.095741e-01	-1.696275e-01
7	-8.140892e-02	-4.440886e-01
8	2.773639e-01	-2.672211e-01
9	-2.889595e-03	-5.526296e-01
10	3.244066e-01	-3.226791e-01
11	2.457998e-02	-5.874508e-01
12	1.953857e-01	-4.754980e-01
13	3.698943e-01	-3.777905e-01
14	2.136277e-01	-5.026134e-01
15	2.965112e-01	-4.457238e-01
16	3.742035e-01	-3.827642e-01
17	2.970376e-01	-4.463679e-01
18	3.373449e-01	-4.165496e-01
19	3.763925e-01	-3.853199e-01
20	3.374916e-01	-4.167321e-01
21	3.572978e-01	-4.014568e-01
22	3.768548e-01	-3.858833e-01
23	3.573165e-01	-4.014803e-01
24	3.671420e-01	-3.937524e-01
25	3.720349e-01	-3.898634e-01
26	3.672066e-01	-3.938333e-01
27	3.623909e-01	-3.978183e-01
28	3.648264e-01	-3.958605e-01
29	3.624203e-01	-3.978569e-01
30	3.636325e-01	-3.968733e-01
