RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-2.059174e-01	-5.479021e-01
2	3.853676e-01	2.585606e-01
3	2.845703e-01	-4.508359e-01
4	5.879769e-01	-5.341366e-02
5	4.650272e-01	-2.778177e-01
6	3.824105e-01	-3.730394e-01
7	2.857378e-01	-4.522820e-01
8	3.367635e-01	-4.157314e-01
9	3.858073e-01	-3.769892e-01
10	3.370287e-01	-4.160648e-01
11	3.619931e-01	-3.972241e-01
12	3.865473e-01	-3.778938e-01
13	3.620321e-01	-3.972737e-01
14	3.743938e-01	-3.877144e-01
15	3.623291e-01	-3.976437e-01
16	3.684462e-01	-3.927809e-01
17	3.624282e-01	-3.977638e-01
18	3.654686e-01	-3.953112e-01
19	3.624602e-01	-3.978048e-01
20	3.639746e-01	-3.965731e-01
21	3.624698e-01	-3.978220e-01
22	3.632300e-01	-3.972126e-01
23	3.624752e-01	-3.978400e-01
24	3.628503e-01	-3.975353e-01
25	3.624670e-01	-3.978535e-01
26	3.626485e-01	-3.977049e-01
27	3.624458e-01	-3.978732e-01
28	3.625273e-01	-3.978055e-01
29	3.625582e-01	-3.977791e-01
30	3.625706e-01	-3.977744e-01
