RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	4.554212e-01	4.103099e-01	4.558520e+00
3	3.150026e-01	1.198607e+00	1.230107e+01
4	1.559388e-01	1.701089e-02	3.260476e-01
5	3.171638e-01	3.080488e-01	3.397652e+00
6	1.642402e-01	5.652002e-02	7.294404e-01
7	1.427420e-01	1.066901e-02	2.494321e-01
8	1.569711e-01	1.425715e-02	2.995425e-01
9	1.462391e-01	4.606295e-03	1.923020e-01
10	1.455229e-01	2.335172e-03	1.688747e-01
11	1.464725e-01	3.951520e-03	1.859877e-01
12	1.450336e-01	1.345679e-03	1.584904e-01
13	1.461487e-01	4.688811e-04	1.508375e-01
14	1.450678e-01	1.246934e-03	1.575371e-01
15	1.453353e-01	4.998471e-04	1.503338e-01
16	1.453250e-01	5.039493e-04	1.503645e-01
17	1.453108e-01	2.687988e-04	1.479988e-01
18	1.454094e-01	2.602326e-04	1.480118e-01
19	1.453644e-01	1.799033e-04	1.471635e-01
20	1.454377e-01	1.787988e-04	1.472257e-01
21	1.454052e-01	1.494529e-04	1.468997e-01
22	1.454482e-01	1.486070e-04	1.469343e-01
23	1.454344e-01	1.226165e-04	1.466605e-01
24	1.454578e-01	1.214546e-04	1.466724e-01
25	1.454488e-01	1.134640e-04	1.465835e-01
26	1.454610e-01	1.133501e-04	1.465945e-01
27	1.454560e-01	1.108935e-04	1.465650e-01
28	1.454626e-01	1.108549e-04	1.465711e-01
29	1.454599e-01	1.108544e-04	1.465685e-01
30	1.454586e-01	1.118566e-04	1.465771e-01
