RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.330000e+00
2	1.303872e-02	1.343188e+00	1.303872e-02
3	8.521544e-01	2.958679e-01	8.521544e-01
4	1.820320e-01	7.973843e-01	1.820320e-01
5	3.455968e-02	1.050157e+00	3.455968e-02
6	7.834478e-03	1.179864e+00	7.834478e-03
7	1.038579e-02	1.222922e+00	1.038579e-02
8	3.087390e-03	1.172087e+00	3.087390e-03
9	2.335650e-03	1.081441e+00	2.335650e-03
10	2.013465e-03	1.104208e+00	2.013465e-03
11	1.060605e-03	1.041745e+00	1.060605e-03
12	2.056538e-03	1.078046e+00	2.056538e-03
13	3.105358e-04	1.051031e+00	3.105358e-04
14	4.650300e-04	1.013496e+00	4.650300e-04
15	1.304442e-04	1.029376e+00	1.304442e-04
16	2.643116e-04	1.036709e+00	2.643116e-04
17	1.083596e-04	1.030720e+00	1.083596e-04
18	2.575677e-04	1.034799e+00	2.575677e-04
19	1.593573e-04	1.031485e+00	1.593573e-04
20	1.248775e-04	1.030372e+00	1.248775e-04
21	1.135137e-04	1.030259e+00	1.135137e-04
22	1.100677e-04	1.030402e+00	1.100677e-04
23	1.090212e-04	1.030530e+00	1.090212e-04
24	1.086892e-04	1.030600e+00	1.086892e-04
25	1.085854e-04	1.030629e+00	1.085854e-04
26	1.085559e-04	1.030639e+00	1.085559e-04
27	1.085481e-04	1.030641e+00	1.085481e-04
28	1.085462e-04	1.030642e+00	1.085462e-04
29	1.085457e-04	1.030642e+00	1.085457e-04
30	1.085456e-04	1.030642e+00	1.085456e-04
