RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.330000e+00
2	1.438721e-02	1.044501e+00	1.438721e-02
3	8.122223e-01	1.210146e-01	8.122223e-01
4	1.473190e-01	5.453010e-01	1.473190e-01
5	1.779584e-02	7.835846e-01	1.779584e-02
6	8.882715e-04	9.110758e-01	8.882715e-04
7	1.756124e-02	7.781317e-01	1.756124e-02
8	5.441324e-03	8.438477e-01	5.441324e-03
9	2.228251e-03	8.772703e-01	2.228251e-03
10	1.325319e-03	8.941240e-01	1.325319e-03
11	1.048747e-03	9.025857e-01	1.048747e-03
12	1.036166e-03	9.068235e-01	1.036166e-03
13	9.568171e-04	9.089405e-01	9.568171e-04
14	9.214969e-04	9.099914e-01	9.214969e-04
15	9.052013e-04	9.105017e-01	9.052013e-04
16	8.978243e-04	9.107323e-01	8.978243e-04
17	8.947593e-04	9.108207e-01	8.947593e-04
18	8.935910e-04	9.108482e-01	8.935910e-04
19	8.931409e-04	9.108556e-01	8.931409e-04
20	8.929533e-04	9.108575e-01	8.929533e-04
21	8.928688e-04	9.108580e-01	8.928688e-04
22	8.928295e-04	9.108582e-01	8.928295e-04
23	8.928122e-04	9.108582e-01	8.928122e-04
24	8.928057e-04	9.108582e-01	8.928057e-04
25	8.928038e-04	9.108582e-01	8.928038e-04
26	8.928033e-04	9.108582e-01	8.928033e-04
27	8.928031e-04	9.108582e-01	8.928031e-04
28	8.928031e-04	9.108582e-01	8.928031e-04
29	8.928031e-04	9.108582e-01	8.928031e-04
30	8.928031e-04	9.108582e-01	8.928031e-04
