RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.384196e-01	-3.745235e-01
2	8.213454e-01	-9.371895e-02
3	6.409067e-02	-7.468387e-01
4	8.213454e-01	-9.371895e-02
5	3.947038e-01	-3.717454e-01
6	6.409067e-02	-7.468387e-01
7	2.106966e-01	-5.409830e-01
8	2.994939e-01	-4.527397e-01
9	3.464174e-01	-4.114277e-01
10	3.947038e-01	-3.717454e-01
11	3.704013e-01	-3.913940e-01
12	3.464174e-01	-4.114276e-01
13	3.583681e-01	-4.013615e-01
14	3.643742e-01	-3.963658e-01
15	3.673845e-01	-3.938775e-01
16	3.643728e-01	-3.963670e-01
17	3.658766e-01	-3.951227e-01
18	3.666275e-01	-3.945023e-01
19	3.670002e-01	-3.941946e-01
20	3.671811e-01	-3.940453e-01
21	3.672629e-01	-3.939778e-01
22	3.671412e-01	-3.940782e-01
23	3.670196e-01	-3.941786e-01
24	3.668980e-01	-3.942789e-01
25	3.667764e-01	-3.943793e-01
