RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.055104e-01	4.835141e-03
2	2.475824e-01	-2.981632e-01
3	3.696559e-01	-3.920066e-01
4	3.679420e-01	-3.934178e-01
5	3.686802e-01	-3.928096e-01
6	3.683621e-01	-3.930716e-01
7	3.684991e-01	-3.929587e-01
8	3.684401e-01	-3.930073e-01
9	3.684401e-01	-3.930073e-01
10	3.684401e-01	-3.930073e-01
11	3.684401e-01	-3.930073e-01
12	3.684401e-01	-3.930073e-01
13	3.684401e-01	-3.930073e-01
14	3.684401e-01	-3.930073e-01
15	3.684401e-01	-3.930073e-01
16	3.684401e-01	-3.930073e-01
17	3.684401e-01	-3.930073e-01
18	3.684401e-01	-3.930073e-01
19	3.684401e-01	-3.930073e-01
20	3.684402e-01	-3.930072e-01
21	3.684406e-01	-3.930069e-01
22	3.684420e-01	-3.930057e-01
23	3.684459e-01	-3.930026e-01
24	3.684509e-01	-3.929984e-01
25	3.684535e-01	-3.929963e-01
26	3.684544e-01	-3.929955e-01
27	3.684541e-01	-3.929958e-01
28	3.684541e-01	-3.929957e-01
29	3.684541e-01	-3.929957e-01
30	3.684541e-01	-3.929957e-01
