RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.285000e+00
2	1.064566e-02	1.115204e+00	5.682477e-01
3	7.637838e-02	2.449925e-01	1.988746e-01
4	1.454071e-01	7.947990e-08	1.454071e-01
5	1.454039e-01	2.481452e-08	1.454039e-01
6	1.454033e-01	2.482932e-08	1.454033e-01
7	1.454032e-01	2.482297e-08	1.454032e-01
8	1.454032e-01	2.482571e-08	1.454032e-01
9	1.454032e-01	2.482453e-08	1.454032e-01
10	1.454032e-01	2.482504e-08	1.454032e-01
11	1.454032e-01	2.482482e-08	1.454032e-01
12	1.454032e-01	2.482491e-08	1.454032e-01
13	1.454032e-01	2.482487e-08	1.454032e-01
14	1.454032e-01	2.482489e-08	1.454032e-01
15	1.454032e-01	2.482488e-08	1.454032e-01
16	1.454032e-01	2.482488e-08	1.454032e-01
17	1.454032e-01	2.482488e-08	1.454032e-01
18	1.454032e-01	2.482488e-08	1.454032e-01
19	1.454032e-01	2.482488e-08	1.454032e-01
20	1.454032e-01	2.482488e-08	1.454032e-01
21	1.454032e-01	2.482488e-08	1.454032e-01
22	1.454032e-01	2.482488e-08	1.454032e-01
23	1.454032e-01	2.482488e-08	1.454032e-01
24	1.454032e-01	2.482488e-08	1.454032e-01
25	1.454032e-01	2.482488e-08	1.454032e-01
26	1.454032e-01	2.482488e-08	1.454032e-01
27	1.454032e-01	2.482488e-08	1.454032e-01
28	1.454032e-01	2.482488e-08	1.454032e-01
29	1.454032e-01	2.482488e-08	1.454032e-01
30	1.454032e-01	2.482488e-08	1.454032e-01
