RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.102945e+00	1.157649e-04	1.104103e+00
3	6.869047e-01	-2.253707e-04	6.869047e-01
4	2.032267e-01	1.076900e-04	2.043036e-01
5	1.561435e-01	1.077115e-04	1.572206e-01
6	1.473662e-01	1.085863e-04	1.484521e-01
7	1.457376e-01	1.077133e-04	1.468147e-01
8	1.454348e-01	1.085855e-04	1.465207e-01
9	1.453790e-01	1.077137e-04	1.464561e-01
10	1.453685e-01	1.077138e-04	1.464457e-01
11	1.453666e-01	1.077138e-04	1.464437e-01
12	1.453662e-01	1.077138e-04	1.464434e-01
13	1.453662e-01	1.077138e-04	1.464433e-01
14	1.453662e-01	1.077138e-04	1.464433e-01
15	1.453662e-01	1.077138e-04	1.464433e-01
16	1.453641e-01	1.136965e-04	1.465011e-01
17	1.453648e-01	1.115774e-04	1.464806e-01
18	1.453633e-01	1.161811e-04	1.465251e-01
19	1.453660e-01	1.081913e-04	1.464479e-01
20	1.453650e-01	1.112077e-04	1.464770e-01
21	1.453644e-01	1.129064e-04	1.464934e-01
22	1.453612e-01	1.222296e-04	1.465835e-01
23	1.453672e-01	1.045846e-04	1.464131e-01
24	1.453669e-01	1.055148e-04	1.464221e-01
25	1.453665e-01	1.066139e-04	1.464327e-01
26	1.453663e-01	1.073877e-04	1.464402e-01
27	1.453665e-01	1.068763e-04	1.464352e-01
28	1.453661e-01	1.077644e-04	1.464438e-01
29	1.453657e-01	1.091863e-04	1.464575e-01
30	1.453652e-01	1.104441e-04	1.464697e-01
