RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.737703e+02	1.219700e-01	3.953179e-01	2.702096e-01	1.086150e-01	7.946933e-02
3	-1.827221e+02	1.093626e-01	3.961879e-01	2.767880e-01	1.092794e-01	8.734394e-02
4	-1.868126e+02	1.017746e-01	3.963259e-01	2.807228e-01	1.094810e-01	9.264108e-02
5	-1.901126e+02	9.364737e-02	3.931093e-01	2.862004e-01	1.095826e-01	1.005529e-01
6	-1.900561e+02	9.342156e-02	3.941408e-01	2.858656e-01	1.095512e-01	1.001449e-01
7	-1.898075e+02	9.529291e-02	3.922676e-01	2.857600e-01	1.096297e-01	9.975100e-02
8	-1.892784e+02	9.562815e-02	3.956926e-01	2.841096e-01	1.095313e-01	9.757041e-02
9	-1.902085e+02	9.352839e-02	3.923701e-01	2.865761e-01	1.095993e-01	1.010662e-01
10	-1.909148e+02	8.869305e-02	3.915023e-01	2.892464e-01	1.094792e-01	1.054320e-01
11	-1.909592e+02	8.608430e-02	3.906151e-01	2.908234e-01	1.093764e-01	1.081059e-01
12	-1.909796e+02	8.764276e-02	3.891404e-01	2.907278e-01	1.094707e-01	1.076796e-01
13	-1.908915e+02	8.660603e-02	3.864793e-01	2.923119e-01	1.094473e-01	1.101259e-01
14	-1.908009e+02	8.626884e-02	3.851171e-01	2.930289e-01	1.094384e-01	1.112282e-01
15	-1.908704e+02	8.602790e-02	3.869210e-01	2.923898e-01	1.094120e-01	1.103486e-01
16	-1.908032e+02	8.496617e-02	3.875437e-01	2.926089e-01	1.093462e-01	1.108748e-01
17	-1.906972e+02	8.383909e-02	3.881267e-01	2.928703e-01	1.092729e-01	1.114867e-01
18	-1.909683e+02	8.834538e-02	3.896008e-01	2.902102e-01	1.094955e-01	1.068287e-01
19	-1.909134e+02	8.782908e-02	3.928738e-01	2.890685e-01	1.094207e-01	1.053406e-01
20	-1.909305e+02	8.531287e-02	3.915261e-01	2.907928e-01	1.093250e-01	1.082143e-01
