RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	6.928249e-01	-7.953724e-10	6.928249e-01
4	1.931903e-01	-1.258361e-01	1.931903e-01
5	5.540300e-01	-3.799129e-09	5.540300e-01
6	2.289487e-01	-5.105559e-09	2.289487e-01
7	1.556000e-01	-6.132812e-09	1.556000e-01
8	1.488655e-01	-7.141499e-09	1.488655e-01
9	1.556000e-01	-6.835474e-09	1.556000e-01
10	1.458380e-01	-7.186968e-09	1.458380e-01
11	1.488655e-01	-7.221640e-09	1.488655e-01
12	1.457660e-01	-2.580208e-09	1.457660e-01
13	1.458380e-01	-2.557777e-09	1.458380e-01
14	1.454040e-01	-7.126715e-09	1.454040e-01
15	1.458380e-01	-7.009821e-09	1.458380e-01
16	1.455213e-01	-7.046344e-09	1.455213e-01
17	1.454378e-01	-7.064563e-09	1.454378e-01
18	1.454147e-01	-7.073437e-09	1.454147e-01
19	1.454078e-01	-7.078237e-09	1.454078e-01
20	1.454055e-01	-7.080488e-09	1.454055e-01
21	1.454047e-01	-7.081586e-09	1.454047e-01
22	1.454057e-01	-7.079650e-09	1.454057e-01
23	1.454068e-01	-7.077716e-09	1.454068e-01
24	1.454063e-01	-7.078210e-09	1.454063e-01
25	1.454071e-01	-7.077055e-09	1.454071e-01
