RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	7.835288e-01	-8.023833e-01
2	4.587115e-02	-1.272084e-01
3	1.035343e+00	1.751814e-02
4	5.448189e-01	-9.478680e-02
5	2.949808e-01	-1.061278e-01
6	1.702550e-01	-1.148116e-01
7	1.080008e-01	-1.204134e-01
8	8.977590e-02	-1.801973e-01
9	9.976565e-02	-1.505590e-01
10	1.040758e-01	-1.355377e-01
11	1.088687e-01	-1.504097e-01
12	1.243658e-01	-1.484124e-01
13	1.120691e-01	-1.580531e-01
14	1.183531e-01	-1.534017e-01
15	1.213943e-01	-1.509499e-01
16	1.228877e-01	-1.496929e-01
17	1.236262e-01	-1.490578e-01
18	1.239909e-01	-1.487407e-01
19	1.241675e-01	-1.485864e-01
20	1.242473e-01	-1.485165e-01
21	1.242778e-01	-1.484897e-01
22	1.242873e-01	-1.484814e-01
23	1.242899e-01	-1.484791e-01
24	1.242905e-01	-1.484786e-01
25	1.242907e-01	-1.484784e-01
26	1.242907e-01	-1.484784e-01
27	1.242907e-01	-1.484784e-01
28	1.242907e-01	-1.484784e-01
29	1.242907e-01	-1.484784e-01
30	1.242907e-01	-1.484784e-01
