RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.341000e+00
2	1.685580e-01	1.110881e-04	1.685692e-01
3	1.496716e-01	1.085895e-04	1.496825e-01
4	1.461656e-01	1.085878e-04	1.461764e-01
5	1.455143e-01	1.085884e-04	1.455252e-01
6	1.453934e-01	1.085881e-04	1.454043e-01
7	1.453710e-01	1.085882e-04	1.453818e-01
8	1.453668e-01	1.085882e-04	1.453777e-01
9	1.453660e-01	1.085882e-04	1.453769e-01
10	1.453659e-01	1.085882e-04	1.453768e-01
11	1.453659e-01	1.085882e-04	1.453767e-01
12	1.453659e-01	1.085882e-04	1.453767e-01
13	1.453641e-01	1.136915e-04	1.453755e-01
14	1.453659e-01	1.085882e-04	1.453767e-01
15	1.453641e-01	1.136914e-04	1.453755e-01
16	1.453641e-01	1.136985e-04	1.453755e-01
17	1.453649e-01	1.115170e-04	1.453760e-01
18	1.453660e-01	1.081885e-04	1.453768e-01
19	1.453660e-01	1.081880e-04	1.453768e-01
20	1.453651e-01	1.109262e-04	1.453762e-01
21	1.453644e-01	1.129173e-04	1.453757e-01
22	1.453618e-01	1.205082e-04	1.453738e-01
23	1.453631e-01	1.164880e-04	1.453748e-01
24	1.453618e-01	1.205082e-04	1.453738e-01
25	1.453660e-01	1.080878e-04	1.453768e-01
26	1.453680e-01	1.024259e-04	1.453782e-01
27	1.453663e-01	1.073318e-04	1.453770e-01
28	1.453658e-01	1.087667e-04	1.453767e-01
29	1.453652e-01	1.106417e-04	1.453762e-01
30	1.453648e-01	1.117637e-04	1.453760e-01
