RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	9.458641e-01	-2.744458e-02
2	5.987459e-01	-2.262133e-01
3	2.813185e-01	-4.696053e-01
4	4.077138e-01	-3.614753e-01
5	3.518398e-01	-4.068391e-01
6	3.756741e-01	-3.870774e-01
7	3.653591e-01	-3.955506e-01
8	3.697949e-01	-3.918924e-01
9	3.678822e-01	-3.934671e-01
10	3.687060e-01	-3.927884e-01
11	3.683510e-01	-3.930808e-01
12	3.685039e-01	-3.929548e-01
13	3.684380e-01	-3.930091e-01
14	3.684664e-01	-3.929857e-01
15	3.684542e-01	-3.929957e-01
16	3.684594e-01	-3.929914e-01
17	3.684572e-01	-3.929933e-01
18	3.684582e-01	-3.929925e-01
19	3.684577e-01	-3.929928e-01
20	3.684579e-01	-3.929927e-01
21	3.684578e-01	-3.929927e-01
22	3.684579e-01	-3.929927e-01
23	3.684579e-01	-3.929927e-01
24	3.684579e-01	-3.929927e-01
25	3.684579e-01	-3.929927e-01
26	3.684579e-01	-3.929927e-01
27	3.684579e-01	-3.929927e-01
28	3.684579e-01	-3.929927e-01
29	3.684579e-01	-3.929927e-01
30	3.684579e-01	-3.929927e-01
