RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.044880e+00	-1.834374e-01
2	-9.343278e-01	-3.501054e-01
3	-8.063910e-01	-5.038330e-01
4	-6.585649e-01	-6.385455e-01
5	-4.903575e-01	-7.467410e-01
6	-3.054494e-01	-8.229580e-01
7	6.501824e-02	-6.721146e-01
8	2.207418e-01	-3.036717e-01
9	1.889473e-01	-5.151382e-01
10	3.440849e-01	-3.889148e-01
11	1.931716e-01	-5.201596e-01
12	4.314650e-01	-3.402865e-01
13	3.513942e-01	-4.001920e-01
14	3.924172e-01	-3.715159e-01
15	3.536584e-01	-4.031033e-01
16	3.929145e-01	-3.721361e-01
17	3.536918e-01	-4.031456e-01
18	3.736430e-01	-3.880615e-01
19	3.543850e-01	-4.040033e-01
20	3.642054e-01	-3.962586e-01
21	3.546081e-01	-4.042680e-01
22	3.594736e-01	-4.003429e-01
23	3.643466e-01	-3.964282e-01
24	3.546129e-01	-4.042712e-01
25	3.594760e-01	-4.003459e-01
26	3.619026e-01	-3.983779e-01
27	3.631138e-01	-3.973932e-01
28	3.637166e-01	-3.969026e-01
29	3.640160e-01	-3.966587e-01
30	3.641592e-01	-3.965420e-01
31	3.642218e-01	-3.964910e-01
32	3.641142e-01	-3.965798e-01
33	3.641361e-01	-3.965619e-01
34	3.641424e-01	-3.965568e-01
35	3.641441e-01	-3.965554e-01
36	3.641445e-01	-3.965550e-01
37	3.641446e-01	-3.965550e-01
38	3.641447e-01	-3.965549e-01
39	3.641447e-01	-3.965549e-01
40	3.641447e-01	-3.965549e-01
41	3.641447e-01	-3.965549e-01
42	3.641447e-01	-3.965549e-01
43	3.641447e-01	-3.965549e-01
44	3.641447e-01	-3.965549e-01
45	3.641447e-01	-3.965549e-01
46	3.641447e-01	-3.965549e-01
47	3.641447e-01	-3.965549e-01
48	3.641447e-01	-3.965549e-01
49	3.641447e-01	-3.965549e-01
50	3.641447e-01	-3.965549e-01
51	3.641447e-01	-3.965549e-01
52	3.641447e-01	-3.965549e-01
53	3.641447e-01	-3.965549e-01
54	3.641447e-01	-3.965549e-01
55	3.641447e-01	-3.965549e-01
56	3.641447e-01	-3.965549e-01
57	3.641447e-01	-3.965549e-01
58	3.641447e-01	-3.965549e-01
59	3.641447e-01	-3.965549e-01
60	3.641447e-01	-3.965549e-01
61	3.641447e-01	-3.965549e-01
62	3.641447e-01	-3.965549e-01
63	3.641447e-01	-3.965549e-01
64	3.641447e-01	-3.965549e-01
65	3.641447e-01	-3.965549e-01
66	3.641447e-01	-3.965549e-01
67	3.641447e-01	-3.965549e-01
68	3.641447e-01	-3.965549e-01
69	3.641447e-01	-3.965549e-01
70	3.641447e-01	-3.965549e-01
71	3.641447e-01	-3.965549e-01
72	3.641447e-01	-3.965549e-01
73	3.641447e-01	-3.965549e-01
74	3.641447e-01	-3.965549e-01
75	3.641447e-01	-3.965549e-01
76	3.641447e-01	-3.965549e-01
77	3.641447e-01	-3.965549e-01
78	3.641447e-01	-3.965549e-01
79	3.641447e-01	-3.965549e-01
80	3.641447e-01	-3.965549e-01
81	3.641447e-01	-3.965549e-01
82	3.641447e-01	-3.965549e-01
83	3.641447e-01	-3.965549e-01
84	3.641447e-01	-3.965549e-01
85	3.641447e-01	-3.965549e-01
86	3.641447e-01	-3.965549e-01
87	3.641447e-01	-3.965549e-01
88	3.641447e-01	-3.965549e-01
89	3.641447e-01	-3.965549e-01
90	3.641447e-01	-3.965549e-01
91	3.641447e-01	-3.965549e-01
92	3.641447e-01	-3.965549e-01
93	3.641447e-01	-3.965549e-01
94	3.641447e-01	-3.965549e-01
95	3.641447e-01	-3.965549e-01
96	3.641447e-01	-3.965549e-01
97	3.641447e-01	-3.965549e-01
98	3.641447e-01	-3.965549e-01
99	3.641447e-01	-3.965549e-01
100	3.641447e-01	-3.965549e-01
101	3.641447e-01	-3.965549e-01
102	3.641447e-01	-3.965549e-01
103	3.641447e-01	-3.965549e-01
104	3.641447e-01	-3.965549e-01
105	3.641447e-01	-3.965549e-01
106	3.641447e-01	-3.965549e-01
107	3.641447e-01	-3.965549e-01
108	3.641447e-01	-3.965549e-01
109	3.641447e-01	-3.965549e-01
110	3.641447e-01	-3.965549e-01
111	3.641447e-01	-3.965549e-01
112	3.641447e-01	-3.965549e-01
113	3.641447e-01	-3.965549e-01
114	3.641447e-01	-3.965549e-01
115	3.641447e-01	-3.965549e-01
116	3.641447e-01	-3.965549e-01
117	3.641447e-01	-3.965549e-01
118	3.641447e-01	-3.965549e-01
119	3.641447e-01	-3.965549e-01
120	3.641447e-01	-3.965549e-01
