RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.285000e+00
2	1.257065e-02	1.333321e+00	6.792312e-01
3	3.592467e-01	-4.357587e-01	3.592467e-01
4	2.563624e-01	1.628270e+00	1.070497e+00
5	1.066576e-01	3.919357e-01	3.026254e-01
6	2.218877e-01	2.553446e-01	3.495600e-01
7	1.104408e-01	1.164421e-01	1.686618e-01
8	2.031881e-01	1.636082e-02	2.113685e-01
9	1.509907e-01	-4.539348e-05	1.509907e-01
10	1.481255e-01	1.221436e-02	1.542327e-01
11	1.442136e-01	3.524998e-03	1.459761e-01
12	1.511231e-01	4.054037e-03	1.531501e-01
13	1.469383e-01	1.318286e-03	1.475974e-01
14	1.458403e-01	4.887623e-04	1.460847e-01
15	1.455390e-01	2.112497e-04	1.456446e-01
16	1.454406e-01	-4.993641e-05	1.454406e-01
17	1.458654e-01	3.873826e-04	1.460591e-01
18	1.455618e-01	1.457935e-04	1.456347e-01
19	1.454720e-01	6.067384e-05	1.455023e-01
20	1.454426e-01	2.711742e-05	1.454562e-01
21	1.454318e-01	1.261842e-05	1.454381e-01
22	1.454475e-01	1.332004e-05	1.454542e-01
23	1.454416e-01	6.643099e-06	1.454449e-01
24	1.454389e-01	3.534810e-06	1.454407e-01
25	1.454378e-01	2.157945e-06	1.454388e-01
26	1.454373e-01	1.634822e-06	1.454381e-01
27	1.454372e-01	1.472444e-06	1.454379e-01
28	1.454388e-01	1.365522e-06	1.454395e-01
29	1.454388e-01	1.322084e-06	1.454394e-01
30	1.454388e-01	1.311457e-06	1.454394e-01
