RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.086125e-01	-2.309611e-01
2	8.699230e-01	-2.488277e-02
3	3.913447e-01	-2.375080e-01
4	9.751563e-04	-5.499366e-01
5	2.377005e-01	-4.347222e-01
6	4.515887e-01	-3.052933e-01
7	2.506784e-01	-4.540720e-01
8	3.583067e-01	-3.885008e-01
9	2.644259e-01	-4.710320e-01
10	3.153403e-01	-4.338896e-01
11	3.408894e-01	-4.144470e-01
12	3.654320e-01	-3.951019e-01
13	3.411753e-01	-4.148044e-01
14	3.534128e-01	-4.050863e-01
15	3.595008e-01	-4.001877e-01
16	3.625412e-01	-3.977309e-01
17	3.640625e-01	-3.964979e-01
18	3.625638e-01	-3.977541e-01
19	3.633200e-01	-3.971398e-01
20	3.636947e-01	-3.968341e-01
21	3.638763e-01	-3.966846e-01
22	3.636738e-01	-3.968534e-01
23	3.637553e-01	-3.967856e-01
24	3.637864e-01	-3.967595e-01
25	3.637961e-01	-3.967513e-01
26	3.637986e-01	-3.967491e-01
27	3.637993e-01	-3.967486e-01
28	3.637995e-01	-3.967485e-01
29	3.638028e-01	-3.967521e-01
30	3.638028e-01	-3.967521e-01
