RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.616630e+02	1.371233e-01	3.911604e-01	2.633299e-01	1.075581e-01	7.232048e-02
3	-1.692842e+02	1.291909e-01	3.910417e-01	2.680608e-01	1.083285e-01	7.710585e-02
4	-1.748436e+02	1.227707e-01	3.908639e-01	2.718236e-01	1.088423e-01	8.120847e-02
5	-1.789337e+02	1.175174e-01	3.906252e-01	2.748702e-01	1.091856e-01	8.474854e-02
6	-1.819630e+02	1.131802e-01	3.903320e-01	2.773743e-01	1.094138e-01	8.782002e-02
7	-1.842396e+02	1.094038e-01	3.903135e-01	2.794059e-01	1.095551e-01	9.044364e-02
8	-1.859516e+02	1.061617e-01	3.903636e-01	2.810893e-01	1.096392e-01	9.271626e-02
9	-1.872400e+02	1.033881e-01	3.904094e-01	2.825045e-01	1.096852e-01	9.470106e-02
10	-1.882097e+02	1.010148e-01	3.904260e-01	2.837074e-01	1.097058e-01	9.644387e-02
11	-1.889389e+02	9.898131e-02	3.904075e-01	2.847387e-01	1.097094e-01	9.797998e-02
12	-1.894864e+02	9.723572e-02	3.903558e-01	2.856291e-01	1.097020e-01	9.933752e-02
13	-1.898964e+02	9.573435e-02	3.902762e-01	2.864020e-01	1.096878e-01	1.005395e-01
14	-1.902022e+02	9.444052e-02	3.901751e-01	2.870758e-01	1.096696e-01	1.016051e-01
15	-1.904292e+02	9.332345e-02	3.900585e-01	2.876654e-01	1.096492e-01	1.025504e-01
16	-1.905964e+02	9.235731e-02	3.899320e-01	2.881825e-01	1.096281e-01	1.033895e-01
17	-1.907185e+02	9.152034e-02	3.898003e-01	2.886371e-01	1.096071e-01	1.041343e-01
18	-1.908066e+02	9.079420e-02	3.896671e-01	2.890372e-01	1.095868e-01	1.047955e-01
19	-1.908691e+02	9.016335e-02	3.895355e-01	2.893899e-01	1.095675e-01	1.053824e-01
20	-1.909125e+02	8.961460e-02	3.894077e-01	2.897010e-01	1.095495e-01	1.059030e-01
