RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	3.240000e+00
2	1.438721e-02	1.044501e+00	1.058888e+00
3	1.454517e-01	1.102695e-04	1.455619e-01
4	1.453820e-01	1.083511e-04	1.454903e-01
5	1.453689e-01	1.083511e-04	1.454773e-01
6	1.453665e-01	1.083511e-04	1.454749e-01
7	1.453660e-01	1.083511e-04	1.454744e-01
8	1.453660e-01	1.083511e-04	1.454743e-01
9	1.453660e-01	1.083511e-04	1.454743e-01
10	1.453659e-01	1.083511e-04	1.454743e-01
11	1.453659e-01	1.086072e-04	1.454745e-01
12	1.453659e-01	1.085882e-04	1.454745e-01
13	1.453641e-01	1.136915e-04	1.454778e-01
14	1.453641e-01	1.136989e-04	1.454778e-01
15	1.453649e-01	1.115173e-04	1.454764e-01
16	1.453660e-01	1.081894e-04	1.454742e-01
17	1.453660e-01	1.081890e-04	1.454742e-01
18	1.453660e-01	1.081890e-04	1.454742e-01
19	1.453651e-01	1.109263e-04	1.454760e-01
20	1.453648e-01	1.118298e-04	1.454766e-01
21	1.453618e-01	1.205084e-04	1.454823e-01
22	1.453663e-01	1.072763e-04	1.454736e-01
23	1.453660e-01	1.080850e-04	1.454741e-01
24	1.453680e-01	1.024231e-04	1.454704e-01
25	1.453660e-01	1.080839e-04	1.454741e-01
26	1.453662e-01	1.075704e-04	1.454738e-01
27	1.453663e-01	1.072560e-04	1.454736e-01
28	1.453659e-01	1.084553e-04	1.454744e-01
29	1.453654e-01	1.098736e-04	1.454753e-01
30	1.453676e-01	1.034743e-04	1.454711e-01
