RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	6.819072e-01	-1.742233e-01
2	2.796459e-01	-4.711844e-01
3	6.819072e-01	-1.742233e-01
4	4.727637e-01	-3.124219e-01
5	3.736180e-01	-3.887570e-01
6	2.796460e-01	-4.711844e-01
7	3.259012e-01	-4.291225e-01
8	3.495904e-01	-4.087383e-01
9	3.615633e-01	-3.986986e-01
10	3.675803e-01	-3.937160e-01
11	3.615627e-01	-3.986992e-01
12	3.645683e-01	-3.962051e-01
13	3.660722e-01	-3.949610e-01
14	3.668232e-01	-3.943407e-01
15	3.671958e-01	-3.940331e-01
16	3.673769e-01	-3.938838e-01
17	3.674586e-01	-3.938163e-01
18	3.673370e-01	-3.939167e-01
19	3.672153e-01	-3.940170e-01
20	3.670937e-01	-3.941174e-01
21	3.669721e-01	-3.942178e-01
22	3.668505e-01	-3.943182e-01
23	3.668818e-01	-3.942923e-01
24	3.667915e-01	-3.943668e-01
25	3.667013e-01	-3.944413e-01
26	3.666110e-01	-3.945159e-01
27	3.665208e-01	-3.945904e-01
28	3.664305e-01	-3.946650e-01
29	3.663402e-01	-3.947395e-01
30	3.663500e-01	-3.947315e-01
