RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.085929e+00	4.606424e-02	1.546572e+00
3	8.679589e-01	8.248583e-03	9.504448e-01
4	6.757261e-01	5.590531e-03	7.316314e-01
5	5.120479e-01	5.748122e-03	5.695292e-01
6	3.774939e-01	6.177476e-03	4.392686e-01
7	2.726288e-01	6.698284e-03	3.396116e-01
8	1.980719e-01	7.313328e-03	2.712052e-01
9	1.545088e-01	8.045159e-03	2.349604e-01
10	1.426850e-01	8.924775e-03	2.319328e-01
11	1.454716e-01	1.186111e-04	1.466577e-01
12	1.453529e-01	5.789320e-04	1.511422e-01
13	1.453524e-01	5.802511e-04	1.511549e-01
14	1.453531e-01	5.783537e-04	1.511366e-01
15	1.453531e-01	5.782798e-04	1.511359e-01
16	1.452962e-01	3.981620e-04	1.492778e-01
17	1.453306e-01	2.291729e-04	1.476223e-01
18	1.453913e-01	1.563208e-04	1.469545e-01
19	1.454305e-01	1.285635e-04	1.467161e-01
20	1.454519e-01	1.178267e-04	1.466302e-01
21	1.454339e-01	1.178207e-04	1.466122e-01
22	1.454180e-01	1.178265e-04	1.465963e-01
23	1.454040e-01	1.179051e-04	1.465831e-01
24	1.453921e-01	1.178399e-04	1.465705e-01
25	1.453822e-01	1.179171e-04	1.465614e-01
26	1.453743e-01	1.179241e-04	1.465536e-01
27	1.453685e-01	1.178574e-04	1.465471e-01
28	1.453647e-01	1.178432e-04	1.465431e-01
29	1.453628e-01	1.178850e-04	1.465417e-01
30	1.453630e-01	1.178698e-04	1.465417e-01
