RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	7.928932e-01	-7.928932e-01
2	3.964466e-01	-3.964466e-01
3	1.982233e-01	-1.982233e-01
4	9.911166e-02	-9.911166e-02
5	4.955583e-02	-4.955583e-02
6	2.477791e-02	-2.477791e-02
7	1.238896e-02	-1.238896e-02
8	6.194479e-03	-6.194479e-03
9	3.097240e-03	-3.097240e-03
10	1.548620e-03	-1.548620e-03
11	7.743104e-04	-7.743104e-04
12	3.871555e-04	-3.871555e-04
13	1.935781e-04	-1.935781e-04
14	9.678935e-05	-9.678935e-05
15	4.839499e-05	-4.839499e-05
16	4.839499e-05	-4.839499e-05
17	4.839499e-05	-4.839499e-05
18	4.839499e-05	-4.839499e-05
19	4.839501e-05	-4.839501e-05
20	4.839529e-05	-4.839529e-05
21	4.839514e-05	-4.839514e-05
22	4.839483e-05	-4.839483e-05
23	4.839990e-05	-4.839990e-05
24	4.839698e-05	-4.839698e-05
25	4.840298e-05	-4.840298e-05
26	4.842848e-05	-4.842848e-05
27	4.852111e-05	-4.852111e-05
28	4.888723e-05	-4.888723e-05
29	5.017930e-05	-5.017930e-05
30	5.044030e-05	-5.044030e-05
