RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	3.664765e-01	6.174376e-02	9.839141e-01
3	1.196709e-01	1.303915e-01	1.423586e+00
4	1.624533e-01	4.375787e-02	6.000320e-01
5	1.482792e-01	4.940369e-02	6.423161e-01
6	1.399027e-01	1.707204e-02	3.106231e-01
7	1.606551e-01	1.532039e-02	3.138590e-01
8	1.476778e-01	5.176645e-03	1.994443e-01
9	1.448536e-01	2.333906e-03	1.681927e-01
10	1.481058e-01	3.990258e-03	1.880084e-01
11	1.455235e-01	1.348419e-03	1.590076e-01
12	1.454834e-01	4.770588e-04	1.502539e-01
13	1.455543e-01	1.260306e-03	1.581574e-01
14	1.452485e-01	5.039615e-04	1.502881e-01
15	1.453439e-01	2.646843e-04	1.479908e-01
16	1.453309e-01	2.650951e-04	1.479819e-01
17	1.453405e-01	1.836014e-04	1.471765e-01
18	1.453594e-01	1.826136e-04	1.471855e-01
19	1.453594e-01	1.375150e-04	1.467346e-01
20	1.453757e-01	1.353109e-04	1.467288e-01
21	1.454038e-01	1.353216e-04	1.467570e-01
22	1.453934e-01	1.204145e-04	1.465975e-01
23	1.454092e-01	1.200263e-04	1.466095e-01
24	1.454032e-01	1.139428e-04	1.465426e-01
25	1.454116e-01	1.138388e-04	1.465500e-01
26	1.454082e-01	1.120571e-04	1.465287e-01
27	1.454127e-01	1.120073e-04	1.465328e-01
28	1.454108e-01	1.122562e-04	1.465334e-01
29	1.454100e-01	1.126316e-04	1.465363e-01
30	1.454097e-01	1.128154e-04	1.465378e-01
