RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	6.654181e-01	-1.472621e-01
2	2.325661e-01	-3.975404e-01
3	4.602280e-01	-2.900804e-01
4	2.617954e-01	-4.421478e-01
5	3.706849e-01	-3.772987e-01
6	2.766514e-01	-4.596559e-01
7	3.279074e-01	-4.228656e-01
8	3.769586e-01	-3.841327e-01
9	3.283932e-01	-4.234730e-01
10	3.532635e-01	-4.045070e-01
11	3.777052e-01	-3.850347e-01
12	3.532988e-01	-4.045513e-01
13	3.656098e-01	-3.949266e-01
14	3.717388e-01	-3.900791e-01
15	3.657063e-01	-3.950443e-01
16	3.687524e-01	-3.925990e-01
17	3.657385e-01	-3.950859e-01
18	3.672620e-01	-3.938651e-01
19	3.657549e-01	-3.951114e-01
20	3.642482e-01	-3.963581e-01
21	3.650046e-01	-3.957443e-01
22	3.642487e-01	-3.963704e-01
23	3.646234e-01	-3.960651e-01
24	3.642397e-01	-3.963830e-01
25	3.644211e-01	-3.962342e-01
26	3.642180e-01	-3.964024e-01
27	3.642996e-01	-3.963347e-01
28	3.643307e-01	-3.963086e-01
29	3.643403e-01	-3.963004e-01
30	3.643430e-01	-3.962983e-01
