RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	3.124819e-01	4.605933e-01	4.918415e+00
3	5.034588e-01	8.446063e-01	8.949521e+00
4	1.481678e-01	1.827951e-03	1.664474e-01
5	1.638079e+00	5.316604e-01	6.954683e+00
6	3.949329e-01	3.003193e-01	3.398126e+00
7	1.955730e-01	5.827069e-02	7.782799e-01
8	1.516706e-01	1.225757e-02	2.742462e-01
9	1.450323e-01	2.452439e-03	1.695567e-01
10	1.456161e-01	3.711947e-04	1.493281e-01
11	1.457281e-01	3.917441e-04	1.496455e-01
12	1.454067e-01	-4.123668e-06	1.454067e-01
13	1.464779e-01	1.147843e-03	1.579563e-01
14	1.456106e-01	3.869942e-04	1.494806e-01
15	1.454253e-01	1.460870e-04	1.468861e-01
16	1.453946e-01	6.110208e-05	1.460057e-01
17	1.453948e-01	2.756176e-05	1.456704e-01
18	1.453988e-01	1.305887e-05	1.455293e-01
19	1.454017e-01	6.418538e-06	1.454659e-01
20	1.454033e-01	3.327021e-06	1.454366e-01
21	1.454041e-01	1.958205e-06	1.454237e-01
22	1.454044e-01	1.438066e-06	1.454188e-01
23	1.454045e-01	1.277315e-06	1.454173e-01
24	1.454045e-01	1.234042e-06	1.454169e-01
25	1.454045e-01	1.222998e-06	1.454168e-01
