RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.163978e-01	1.401572e-01	1.517970e+00
3	1.488643e-01	1.350728e-03	1.623716e-01
4	1.457805e-01	7.318057e-03	2.189611e-01
5	1.457816e-01	7.315336e-03	2.189349e-01
6	1.457813e-01	7.315931e-03	2.189407e-01
7	1.457814e-01	7.315877e-03	2.189401e-01
8	1.457815e-01	7.315459e-03	2.189361e-01
9	1.443844e-01	3.778882e-03	1.821732e-01
10	1.454921e-01	1.262539e-03	1.581175e-01
11	1.452480e-01	1.294448e-03	1.581924e-01
12	1.452322e-01	5.209773e-04	1.504420e-01
13	1.453514e-01	2.476761e-04	1.478282e-01
14	1.453814e-01	7.370530e-05	1.461184e-01
15	1.453576e-01	1.998493e-04	1.473561e-01
16	1.453577e-01	1.994913e-04	1.473526e-01
17	1.453588e-01	1.964403e-04	1.473232e-01
18	1.453552e-01	1.676202e-04	1.470314e-01
19	1.453573e-01	1.346096e-04	1.467034e-01
20	1.453638e-01	1.156119e-04	1.465200e-01
21	1.453651e-01	1.152797e-04	1.465179e-01
22	1.453669e-01	1.125017e-04	1.464919e-01
23	1.453677e-01	1.112918e-04	1.464807e-01
24	1.453681e-01	1.107334e-04	1.464754e-01
25	1.453704e-01	1.041697e-04	1.464121e-01
26	1.453682e-01	1.105839e-04	1.464741e-01
27	1.453683e-01	1.105597e-04	1.464738e-01
28	1.453682e-01	1.105950e-04	1.464742e-01
29	1.453683e-01	1.105353e-04	1.464736e-01
30	1.453683e-01	1.105561e-04	1.464738e-01
