RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	7.835288e-01	-8.023833e-01
2	8.384533e-02	-8.793035e-02
3	-6.997640e-01	-7.091842e-01
4	-1.614467e-01	-5.236273e-01
5	8.421430e-02	-3.379301e-01
6	8.406339e-02	-2.129302e-01
7	8.396527e-02	-1.504303e-01
8	1.401491e-01	-1.230509e-01
9	1.022696e-01	-1.727641e-01
10	1.205969e-01	-1.474288e-01
11	1.048799e-01	-1.744389e-01
12	1.119915e-01	-1.604709e-01
13	1.160959e-01	-1.538151e-01
14	1.182953e-01	-1.505864e-01
15	1.194323e-01	-1.489998e-01
16	1.200091e-01	-1.482149e-01
17	1.202977e-01	-1.478273e-01
18	1.204383e-01	-1.476395e-01
19	1.205020e-01	-1.475547e-01
20	1.205265e-01	-1.475223e-01
21	1.205340e-01	-1.475122e-01
22	1.205361e-01	-1.475095e-01
23	1.205366e-01	-1.475088e-01
24	1.205367e-01	-1.475087e-01
25	1.205367e-01	-1.475086e-01
26	1.205367e-01	-1.475086e-01
27	1.205367e-01	-1.475086e-01
28	1.205367e-01	-1.475086e-01
29	1.205367e-01	-1.475086e-01
30	1.205367e-01	-1.475086e-01
