RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.290459e-01	-7.444765e-01	6.290459e-01
3	7.389237e-03	7.480257e-01	8.219181e-02
4	1.488874e+00	7.843378e-01	1.567307e+00
5	3.847885e-01	3.883777e-01	4.236263e-01
6	9.283025e-02	3.541223e-01	1.282425e-01
7	3.450629e-02	5.354155e-01	8.804784e-02
8	1.704852e-02	6.378034e-01	8.082886e-02
9	1.753782e-02	6.288907e-01	8.042689e-02
10	2.263799e-02	5.820496e-01	8.084295e-02
11	1.849940e-02	6.062808e-01	7.912748e-02
12	2.313359e-02	5.766712e-01	8.080071e-02
13	2.032163e-02	5.928176e-01	7.960339e-02
14	1.928004e-02	5.999330e-01	7.927334e-02
15	1.885639e-02	6.032081e-01	7.917720e-02
16	1.866961e-02	6.047692e-01	7.914653e-02
17	1.858271e-02	6.055287e-01	7.913558e-02
18	1.854116e-02	6.059007e-01	7.913122e-02
19	1.852136e-02	6.060801e-01	7.912937e-02
20	1.851249e-02	6.061609e-01	7.912858e-02
21	1.850911e-02	6.061918e-01	7.912829e-02
22	1.850807e-02	6.062014e-01	7.912820e-02
23	1.850778e-02	6.062040e-01	7.912818e-02
24	1.850771e-02	6.062046e-01	7.912817e-02
25	1.850769e-02	6.062048e-01	7.912817e-02
26	1.850769e-02	6.062048e-01	7.912817e-02
27	1.850769e-02	6.062048e-01	7.912817e-02
28	1.850769e-02	6.062048e-01	7.912817e-02
29	1.850769e-02	6.062048e-01	7.912817e-02
30	1.850769e-02	6.062048e-01	7.912817e-02
