RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.020278e+00	-1.603690e-01
2	-8.613567e-01	-2.817939e-01
3	-5.456754e-01	-5.274468e-01
4	-1.986879e-01	-7.264436e-01
5	1.480498e-01	-5.270121e-01
6	4.206783e-01	-2.343113e-01
7	3.163304e-01	-4.189304e-01
8	4.007335e-01	-3.627985e-01
9	3.350429e-01	-4.154106e-01
10	3.350436e-01	-4.154119e-01
11	3.627572e-01	-3.953224e-01
12	3.698218e-01	-3.918187e-01
13	3.652238e-01	-3.954872e-01
14	3.652234e-01	-3.954864e-01
15	3.652238e-01	-3.954870e-01
16	3.652249e-01	-3.954889e-01
17	3.652271e-01	-3.954855e-01
18	3.673665e-01	-3.937537e-01
19	3.685848e-01	-3.927780e-01
20	3.691923e-01	-3.922916e-01
21	3.694918e-01	-3.920499e-01
22	3.696351e-01	-3.919335e-01
23	3.696992e-01	-3.918854e-01
24	3.697202e-01	-3.918635e-01
25	3.697269e-01	-3.918578e-01
26	3.697286e-01	-3.918564e-01
27	3.697291e-01	-3.918560e-01
28	3.697292e-01	-3.918559e-01
29	3.697292e-01	-3.918559e-01
30	3.697292e-01	-3.918558e-01
