RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.154981e-01	7.537406e-02
2	8.106026e-01	-3.019024e-01
3	-1.268646e-01	-6.499762e-01
4	3.224312e-01	-4.100167e-01
5	6.561303e-01	-3.766619e-02
6	5.144483e-01	-2.499248e-01
7	4.264056e-01	-3.406315e-01
8	3.271551e-01	-4.166205e-01
9	3.788008e-01	-3.811288e-01
10	3.308566e-01	-4.212239e-01
11	3.558140e-01	-4.022990e-01
12	3.803230e-01	-3.829115e-01
13	3.558831e-01	-4.023861e-01
14	3.682066e-01	-3.927777e-01
15	3.743443e-01	-3.879414e-01
16	3.683038e-01	-3.928968e-01
17	3.622824e-01	-3.978756e-01
18	3.653306e-01	-3.954322e-01
19	3.623228e-01	-3.979266e-01
20	3.638391e-01	-3.966971e-01
21	3.623342e-01	-3.979459e-01
22	3.630896e-01	-3.973308e-01
23	3.623345e-01	-3.979577e-01
24	3.627085e-01	-3.976517e-01
25	3.623253e-01	-3.979700e-01
26	3.625091e-01	-3.978241e-01
27	3.623039e-01	-3.979893e-01
28	3.619200e-01	-3.983068e-01
29	3.621036e-01	-3.981609e-01
30	3.619011e-01	-3.983293e-01
