RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.016340e+00	-1.547812e-01
2	-8.422178e-01	-2.531760e-01
3	-4.702205e-01	-4.002067e-01
4	-8.408587e-02	-5.046101e-01
5	3.110171e-01	-4.422112e-01
6	6.748703e-01	-2.760460e-01
7	4.667486e-01	-3.167213e-01
8	3.873144e-01	-3.775680e-01
9	3.110170e-01	-4.422110e-01
10	3.487328e-01	-4.093716e-01
11	3.679214e-01	-3.933453e-01
12	3.487339e-01	-4.093715e-01
13	3.583001e-01	-4.013256e-01
14	3.631013e-01	-3.973248e-01
15	3.655088e-01	-3.953337e-01
16	3.667152e-01	-3.943432e-01
17	3.655086e-01	-3.953405e-01
18	3.661072e-01	-3.948434e-01
19	3.664037e-01	-3.945988e-01
20	3.665449e-01	-3.944815e-01
21	3.666059e-01	-3.944299e-01
22	3.666274e-01	-3.944111e-01
23	3.666337e-01	-3.944056e-01
24	3.666383e-01	-3.944078e-01
25	3.665579e-01	-3.944680e-01
26	3.665583e-01	-3.944677e-01
27	3.665584e-01	-3.944676e-01
28	3.665584e-01	-3.944675e-01
29	3.665584e-01	-3.944675e-01
30	3.665584e-01	-3.944675e-01
