RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	3.240000e+00
2	1.438721e-02	1.044501e+00	1.058888e+00
3	8.122223e-01	1.210146e-01	9.332369e-01
4	3.377510e-01	1.087966e-04	3.378598e-01
5	9.340490e-01	-7.068854e-01	9.340490e-01
6	2.583499e-01	-2.105688e-01	2.583499e-01
7	3.377493e-01	1.111200e-04	3.378604e-01
8	1.508126e-01	1.091560e-04	1.509217e-01
9	2.047664e-01	1.136156e-04	2.048800e-01
10	1.527123e-01	1.200874e-04	1.528323e-01
11	1.454043e-01	1.072042e-04	1.455115e-01
12	1.508129e-01	1.081921e-04	1.509211e-01
13	1.465053e-01	1.107262e-04	1.466161e-01
14	1.455533e-01	1.162599e-04	1.456696e-01
15	1.453763e-01	1.205321e-04	1.454968e-01
16	1.455533e-01	1.164883e-04	1.456698e-01
17	1.454393e-01	1.203059e-04	1.455596e-01
18	1.454057e-01	1.083280e-04	1.455141e-01
19	1.453921e-01	1.067450e-04	1.454989e-01
20	1.453861e-01	1.073354e-04	1.454934e-01
21	1.453921e-01	1.072795e-04	1.454994e-01
22	1.453888e-01	1.085424e-04	1.454973e-01
23	1.453870e-01	1.100625e-04	1.454970e-01
24	1.453907e-01	1.085883e-04	1.454993e-01
25	1.453888e-01	1.101740e-04	1.454990e-01
26	1.453880e-01	1.110870e-04	1.454991e-01
27	1.453903e-01	1.102176e-04	1.455005e-01
28	1.453894e-01	1.111362e-04	1.455006e-01
29	1.453892e-01	1.114907e-04	1.455006e-01
30	1.453891e-01	1.115769e-04	1.455007e-01
