RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.003048e+00	-1.245031e-01
2	-8.076188e-01	-1.670152e-01
3	-4.120949e-01	-2.266883e-01
4	-1.470746e-02	-2.723303e-01
5	3.838320e-01	-3.064817e-01
6	7.751885e-01	-2.237770e-01
7	4.014470e-01	-3.663158e-01
8	7.836289e-01	-2.482607e-01
9	2.513676e-01	-4.985132e-01
10	3.245349e-01	-4.302262e-01
11	3.625775e-01	-3.977669e-01
12	4.014471e-01	-3.663161e-01
13	3.819109e-01	-3.819169e-01
14	3.722193e-01	-3.898113e-01
15	3.625758e-01	-3.977650e-01
16	3.673900e-01	-3.937799e-01
17	3.625729e-01	-3.977630e-01
18	3.649799e-01	-3.957713e-01
19	3.661841e-01	-3.947781e-01
20	3.649789e-01	-3.957770e-01
21	3.637737e-01	-3.967751e-01
22	3.643725e-01	-3.962782e-01
23	3.646687e-01	-3.960331e-01
24	3.648112e-01	-3.959143e-01
25	3.648720e-01	-3.958628e-01
26	3.648935e-01	-3.958441e-01
27	3.648998e-01	-3.958386e-01
28	3.649045e-01	-3.958409e-01
29	3.648284e-01	-3.959040e-01
30	3.648271e-01	-3.958988e-01
