RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	2.043995e+00	-1.232059e+00	2.043995e+00
3	1.668294e+00	-1.154543e+00	1.668294e+00
4	1.081019e+00	-8.861695e-01	1.081019e+00
5	6.370166e-01	-5.656405e-01	6.370166e-01
6	3.233796e-01	-1.478082e-01	3.233796e-01
7	2.725912e-01	-2.413541e-01	2.725912e-01
8	2.246599e-01	1.111126e-04	2.257711e-01
9	2.335970e-01	-1.165069e-01	2.335970e-01
10	1.459250e-01	1.211433e-04	1.471365e-01
11	1.982317e-01	1.115837e-04	1.993476e-01
12	1.560986e-01	1.072086e-04	1.571707e-01
13	1.469705e-01	1.086119e-04	1.480566e-01
14	1.454305e-01	1.157870e-04	1.465884e-01
15	1.459296e-01	1.081877e-04	1.470115e-01
16	1.454235e-01	1.161866e-04	1.465854e-01
17	1.453644e-01	1.129149e-04	1.464936e-01
18	1.454247e-01	1.129239e-04	1.465539e-01
19	1.453788e-01	1.125477e-04	1.465042e-01
20	1.453712e-01	1.024446e-04	1.463956e-01
21	1.453800e-01	1.090357e-04	1.464704e-01
22	1.454222e-01	1.205183e-04	1.466274e-01
23	1.453644e-01	1.129238e-04	1.464937e-01
24	1.456115e-01	1.164791e-04	1.467763e-01
25	1.454248e-01	1.129152e-04	1.465540e-01
26	1.453788e-01	1.125477e-04	1.465043e-01
27	1.453712e-01	1.024446e-04	1.463956e-01
28	1.453801e-01	1.090357e-04	1.464704e-01
29	1.454223e-01	1.205183e-04	1.466275e-01
30	1.453644e-01	1.129238e-04	1.464937e-01
