RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	1.428353e+00	-1.430238e+00
2	1.285243e+00	-1.290526e+00
3	1.142502e+00	-1.150437e+00
4	1.000085e+00	-1.010018e+00
5	8.579477e-01	-8.693160e-01
6	7.160445e-01	-7.283781e-01
7	5.743298e-01	-5.872507e-01
8	4.327579e-01	-4.459800e-01
9	2.407127e-01	-5.018252e-01
10	3.364442e-01	-4.190784e-01
11	4.113120e-01	-3.527849e-01
12	3.745583e-01	-3.867159e-01
13	3.558037e-01	-4.032600e-01
14	3.750697e-01	-3.873280e-01
15	3.555547e-01	-4.029541e-01
16	3.653717e-01	-3.952152e-01
17	3.702625e-01	-3.913234e-01
18	3.654377e-01	-3.952974e-01
19	3.678703e-01	-3.933365e-01
20	3.654594e-01	-3.953271e-01
21	3.666770e-01	-3.943499e-01
22	3.654726e-01	-3.953503e-01
23	3.642665e-01	-3.963485e-01
24	3.648722e-01	-3.958598e-01
25	3.642634e-01	-3.963593e-01
26	3.645621e-01	-3.961174e-01
27	3.642515e-01	-3.963743e-01
28	3.643938e-01	-3.962580e-01
29	3.642249e-01	-3.963978e-01
30	3.642861e-01	-3.963468e-01
