RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	2.042888e+00	-1.243248e+00	2.042888e+00
3	1.658667e+00	-1.200837e+00	1.658667e+00
4	1.314439e+00	-1.119870e+00	1.314439e+00
5	1.010202e+00	-9.999847e-01	1.010202e+00
6	7.459569e-01	-8.408694e-01	7.459569e-01
7	5.217032e-01	-6.422660e-01	5.217032e-01
8	3.374425e-01	-4.039678e-01	3.374425e-01
9	1.931762e-01	-1.258197e-01	1.931762e-01
10	1.889754e-01	7.465393e-03	2.636294e-01
11	1.478249e-01	1.025663e-03	1.580815e-01
12	1.485301e-01	7.575347e-03	2.242836e-01
13	1.449955e-01	1.559070e-03	1.605862e-01
14	1.457335e-01	2.949725e-04	1.486832e-01
15	1.454253e-01	2.972018e-04	1.483973e-01
16	1.455189e-01	9.090530e-04	1.546095e-01
17	1.452911e-01	3.930387e-04	1.492214e-01
18	1.453359e-01	2.247360e-04	1.475833e-01
19	1.453482e-01	2.275439e-04	1.476236e-01
20	1.453453e-01	1.703151e-04	1.470485e-01
21	1.453681e-01	1.699709e-04	1.470678e-01
22	1.453648e-01	1.350403e-04	1.467152e-01
23	1.453824e-01	1.286222e-04	1.466686e-01
24	1.454058e-01	1.285706e-04	1.466915e-01
25	1.453985e-01	1.131669e-04	1.465301e-01
26	1.454093e-01	1.186913e-04	1.465962e-01
27	1.454051e-01	1.121681e-04	1.465268e-01
28	1.454118e-01	1.124342e-04	1.465362e-01
29	1.454093e-01	1.106614e-04	1.465159e-01
30	1.454131e-01	1.106345e-04	1.465194e-01
