RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	2.939051e-01	4.705367e-01	4.999272e+00
3	3.316058e-01	2.989286e-01	3.320892e+00
4	1.486249e-01	2.718755e-01	2.867380e+00
5	1.738066e-01	3.071690e-02	4.809756e-01
6	1.483161e-01	5.179083e-02	6.662244e-01
7	1.483161e-01	5.179082e-02	6.662243e-01
8	1.441232e-01	4.582164e-02	6.023396e-01
9	1.416518e-01	1.504520e-02	2.921038e-01
10	1.453427e-01	4.281295e-03	1.881556e-01
11	1.458081e-01	1.464090e-03	1.604490e-01
12	1.454567e-01	2.260434e-03	1.680610e-01
13	1.454567e-01	2.260436e-03	1.680610e-01
14	1.450899e-01	1.189452e-03	1.569844e-01
15	1.454442e-01	-4.278406e-05	1.454442e-01
16	1.453915e-01	2.032120e-04	1.474237e-01
17	1.453915e-01	2.032112e-04	1.474237e-01
18	1.453915e-01	2.032065e-04	1.474236e-01
19	1.453766e-01	1.449840e-04	1.468264e-01
20	1.453825e-01	6.040643e-05	1.459865e-01
21	1.454009e-01	2.703358e-05	1.456712e-01
22	1.454140e-01	1.260558e-05	1.455400e-01
23	1.454214e-01	6.000508e-06	1.454814e-01
24	1.454252e-01	2.912980e-06	1.454544e-01
25	1.454270e-01	1.540049e-06	1.454424e-01
