RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.648082e+00	9.277087e+00	9.189264e+01
2	4.500000e+00	9.441295e+00	9.011389e+01
3	4.500000e+00	9.441295e+00	9.011389e+01
4	4.124777e+00	9.281611e+00	9.038456e+01
5	3.879076e+00	9.254603e+00	9.096326e+01
6	3.644806e+00	9.219881e+00	9.176409e+01
7	3.761345e+00	9.260184e+00	9.137971e+01
8	3.821982e+00	9.269820e+00	9.116723e+01
9	3.880936e+00	9.277297e+00	9.097337e+01
10	3.851304e+00	9.270966e+00	9.105930e+01
11	3.866561e+00	9.298117e+00	9.108692e+01
12	3.807770e+00	9.292219e+00	9.129089e+01
13	3.837980e+00	9.302358e+00	9.120638e+01
14	3.853546e+00	9.303832e+00	9.115256e+01
15	3.868173e+00	9.307451e+00	9.111003e+01
16	3.854950e+00	9.312746e+00	9.117504e+01
17	3.862285e+00	9.311443e+00	9.114384e+01
18	3.868576e+00	9.316103e+00	9.113518e+01
19	3.863536e+00	9.321112e+00	9.116917e+01
20	3.870821e+00	9.323365e+00	9.114944e+01
21	3.865701e+00	9.328291e+00	9.118343e+01
22	3.868781e+00	9.326408e+00	9.116628e+01
23	3.871830e+00	9.329029e+00	9.116321e+01
24	3.871632e+00	9.332856e+00	9.117576e+01
25	3.877869e+00	9.337596e+00	9.116762e+01
26	3.871172e+00	9.340172e+00	9.120010e+01
27	3.878580e+00	9.341567e+00	9.117730e+01
28	3.871756e+00	9.343849e+00	9.120932e+01
29	3.875451e+00	9.343442e+00	9.119448e+01
30	3.878899e+00	9.345431e+00	9.118802e+01
31	3.875908e+00	9.347507e+00	9.120536e+01
32	3.879672e+00	9.348469e+00	9.119457e+01
33	3.876653e+00	9.350505e+00	9.121188e+01
34	3.878346e+00	9.349944e+00	9.120395e+01
35	3.880188e+00	9.351094e+00	9.120077e+01
36	3.879382e+00	9.352942e+00	9.120941e+01
37	3.881327e+00	9.353864e+00	9.120515e+01
38	3.880054e+00	9.355388e+00	9.121449e+01
39	3.882085e+00	9.356010e+00	9.120900e+01
40	3.880667e+00	9.357393e+00	9.121844e+01
41	3.881347e+00	9.357041e+00	9.121487e+01
42	3.882550e+00	9.357714e+00	9.121255e+01
43	3.882037e+00	9.358892e+00	9.121805e+01
44	3.883283e+00	9.359462e+00	9.121526e+01
45	3.882440e+00	9.360404e+00	9.122124e+01
46	3.883737e+00	9.360782e+00	9.121767e+01
47	3.882818e+00	9.361646e+00	9.122369e+01
48	3.884132e+00	9.361909e+00	9.121970e+01
49	3.883113e+00	9.362654e+00	9.122571e+01
50	3.883425e+00	9.362623e+00	9.122448e+01
51	3.884466e+00	9.362875e+00	9.122146e+01
52	3.883690e+00	9.363512e+00	9.122625e+01
53	3.884739e+00	9.363683e+00	9.122295e+01
54	3.883894e+00	9.364228e+00	9.122771e+01
55	3.883994e+00	9.364238e+00	9.122738e+01
56	3.884966e+00	9.364365e+00	9.122422e+01
57	3.884159e+00	9.364830e+00	9.122860e+01
58	3.884186e+00	9.364836e+00	9.122852e+01
59	3.884193e+00	9.364838e+00	9.122850e+01
60	3.884195e+00	9.364838e+00	9.122849e+01
61	3.885140e+00	9.364919e+00	9.122529e+01
62	3.884317e+00	9.365303e+00	9.122948e+01
63	3.884317e+00	9.365303e+00	9.122948e+01
64	3.884317e+00	9.365303e+00	9.122948e+01
65	3.884317e+00	9.365303e+00	9.122948e+01
66	3.884317e+00	9.365303e+00	9.122948e+01
67	3.884317e+00	9.365303e+00	9.122948e+01
68	3.884317e+00	9.365303e+00	9.122948e+01
69	3.884317e+00	9.365303e+00	9.122948e+01
70	3.884317e+00	9.365303e+00	9.122948e+01
71	3.884317e+00	9.365303e+00	9.122948e+01
72	3.884317e+00	9.365303e+00	9.122948e+01
73	3.884317e+00	9.365303e+00	9.122948e+01
74	3.884317e+00	9.365303e+00	9.122948e+01
75	3.884317e+00	9.365303e+00	9.122948e+01
76	3.884317e+00	9.365303e+00	9.122948e+01
77	3.884317e+00	9.365303e+00	9.122948e+01
78	3.884317e+00	9.365303e+00	9.122948e+01
79	3.884317e+00	9.365303e+00	9.122948e+01
80	3.884317e+00	9.365303e+00	9.122948e+01
