RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.000000e+00	7.855141e+00	9.010484e+01
2	4.500000e+00	8.746485e+00	8.886215e+01
3	4.500000e+00	8.746485e+00	8.886215e+01
4	4.164009e+00	8.261982e+00	8.805388e+01
5	3.583206e+00	7.966852e+00	8.815502e+01
6	3.032645e+00	8.059215e+00	9.096533e+01
7	3.324311e+00	8.095732e+00	8.933911e+01
8	3.585493e+00	8.259108e+00	8.881475e+01
9	3.321731e+00	8.345345e+00	9.025176e+01
10	3.465032e+00	8.330926e+00	8.950370e+01
11	3.570338e+00	8.446283e+00	8.946077e+01
12	3.475174e+00	8.545827e+00	9.019902e+01
13	3.619408e+00	8.585636e+00	8.974880e+01
14	3.511460e+00	8.671977e+00	9.047733e+01
15	3.578430e+00	8.642964e+00	9.008628e+01
16	3.639674e+00	8.690750e+00	9.000246e+01
17	3.629145e+00	8.762999e+00	9.028061e+01
18	3.756606e+00	8.851403e+00	9.009263e+01
19	3.621474e+00	8.892835e+00	9.075879e+01
20	3.693974e+00	8.884001e+00	9.042716e+01
21	3.743279e+00	8.944609e+00	9.043127e+01
22	3.688198e+00	8.987338e+00	9.078407e+01
23	3.721233e+00	8.971959e+00	9.060238e+01
24	3.750063e+00	8.998208e+00	9.057655e+01
25	3.747879e+00	9.035135e+00	9.070247e+01
26	3.809587e+00	9.082415e+00	9.062422e+01
27	3.742661e+00	9.105775e+00	9.095283e+01
28	3.778897e+00	9.099834e+00	9.079202e+01
29	3.804296e+00	9.129528e+00	9.079006e+01
30	3.779571e+00	9.154424e+00	9.096203e+01
31	3.815974e+00	9.163780e+00	9.085519e+01
32	3.789054e+00	9.186305e+00	9.102689e+01
33	3.805831e+00	9.178322e+00	9.093772e+01
34	3.821255e+00	9.190175e+00	9.091750e+01
35	3.818595e+00	9.208363e+00	9.098427e+01
36	3.850825e+00	9.229856e+00	9.093318e+01
37	3.817089e+00	9.241251e+00	9.109409e+01
38	3.853816e+00	9.248044e+00	9.097926e+01
39	3.819461e+00	9.257883e+00	9.113730e+01
40	3.838144e+00	9.256329e+00	9.106184e+01
41	3.854494e+00	9.266684e+00	9.103374e+01
42	3.839167e+00	9.275465e+00	9.111767e+01
43	3.857456e+00	9.279811e+00	9.106371e+01
44	3.841889e+00	9.288201e+00	9.114723e+01
45	3.851020e+00	9.285895e+00	9.110605e+01
46	3.859039e+00	9.291420e+00	9.109369e+01
47	3.855017e+00	9.299447e+00	9.113337e+01
48	3.863786e+00	9.303379e+00	9.111337e+01
49	3.858131e+00	9.310219e+00	9.115533e+01
50	3.867225e+00	9.312949e+00	9.113041e+01
51	3.860799e+00	9.319037e+00	9.117284e+01
52	3.864703e+00	9.316709e+00	9.115124e+01
53	3.868485e+00	9.319932e+00	9.114734e+01
54	3.868211e+00	9.324657e+00	9.116295e+01
55	3.876015e+00	9.330521e+00	9.115257e+01
56	3.867645e+00	9.333678e+00	9.119300e+01
57	3.876878e+00	9.335416e+00	9.116456e+01
58	3.868352e+00	9.338208e+00	9.120441e+01
59	3.872993e+00	9.337707e+00	9.118578e+01
60	3.877234e+00	9.340207e+00	9.117799e+01
61	3.873513e+00	9.342737e+00	9.119941e+01
62	3.878166e+00	9.343921e+00	9.118605e+01
63	3.874407e+00	9.346397e+00	9.120744e+01
64	3.876564e+00	9.345687e+00	9.119734e+01
65	3.878749e+00	9.347121e+00	9.119378e+01
66	3.877845e+00	9.349377e+00	9.120404e+01
67	3.880164e+00	9.350536e+00	9.119914e+01
68	3.878663e+00	9.352393e+00	9.121035e+01
69	3.881099e+00	9.353171e+00	9.120385e+01
70	3.879421e+00	9.354861e+00	9.121519e+01
71	3.880288e+00	9.354353e+00	9.121045e+01
72	3.881597e+00	9.355207e+00	9.120831e+01
73	3.881201e+00	9.356620e+00	9.121411e+01
74	3.882546e+00	9.357408e+00	9.121163e+01
75	3.881673e+00	9.358540e+00	9.121830e+01
76	3.883121e+00	9.359042e+00	9.121456e+01
77	3.882156e+00	9.360091e+00	9.122132e+01
78	3.883631e+00	9.360449e+00	9.121704e+01
79	3.882529e+00	9.361351e+00	9.122383e+01
80	3.882935e+00	9.361248e+00	9.122203e+01
