RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.000000e+00	7.855141e+00	9.010484e+01
2	4.500000e+00	8.746485e+00	8.886215e+01
3	4.500000e+00	8.746485e+00	8.886215e+01
4	4.164009e+00	8.261982e+00	8.805388e+01
5	3.583206e+00	7.966852e+00	8.815502e+01
6	3.281690e+00	7.888142e+00	8.879263e+01
7	3.499340e+00	8.111678e+00	8.861453e+01
8	3.245296e+00	8.211711e+00	9.013480e+01
9	3.390158e+00	8.196163e+00	8.934641e+01
10	3.510820e+00	8.294055e+00	8.918124e+01
11	3.441522e+00	8.415015e+00	8.988704e+01
12	3.581795e+00	8.473013e+00	8.951624e+01
13	3.482435e+00	8.568884e+00	9.024778e+01
14	3.540946e+00	8.530165e+00	8.985822e+01
15	3.594742e+00	8.586765e+00	8.983197e+01
16	3.600019e+00	8.661353e+00	9.005856e+01
17	3.712216e+00	8.769888e+00	8.999008e+01
18	3.580689e+00	8.818391e+00	9.068023e+01
19	3.653478e+00	8.808030e+00	9.033642e+01
20	3.712018e+00	8.859419e+00	9.027585e+01
21	3.664626e+00	8.910643e+00	9.062721e+01
22	3.692138e+00	8.888513e+00	9.044473e+01
23	3.715959e+00	8.919477e+00	9.045295e+01
24	3.750302e+00	8.989034e+00	9.054619e+01
25	3.838607e+00	9.117674e+00	9.062921e+01
26	3.695137e+00	9.130372e+00	9.123503e+01
27	3.770463e+00	9.138454e+00	9.095000e+01
28	3.806206e+00	9.132185e+00	9.079245e+01
29	3.780259e+00	9.155839e+00	9.096394e+01
30	3.816661e+00	9.165203e+00	9.085712e+01
31	3.789383e+00	9.187296e+00	9.102878e+01
32	3.806325e+00	9.179596e+00	9.093988e+01
33	3.821780e+00	9.191403e+00	9.091940e+01
34	3.818900e+00	9.209534e+00	9.098681e+01
35	3.834566e+00	9.221031e+00	9.096482e+01
36	3.825217e+00	9.236133e+00	9.104666e+01
37	3.842909e+00	9.243260e+00	9.100347e+01
38	3.831501e+00	9.256730e+00	9.108766e+01
39	3.849679e+00	9.261798e+00	9.103630e+01
40	3.836463e+00	9.273436e+00	9.112136e+01
41	3.844602e+00	9.269117e+00	9.107755e+01
42	3.852153e+00	9.275332e+00	9.106904e+01
43	3.851335e+00	9.284586e+00	9.110077e+01
44	3.858839e+00	9.290863e+00	9.109269e+01
45	3.854831e+00	9.298899e+00	9.113236e+01
46	3.863585e+00	9.302876e+00	9.111255e+01
47	3.858001e+00	9.309778e+00	9.115444e+01
48	3.867086e+00	9.312553e+00	9.112969e+01
49	3.860691e+00	9.318675e+00	9.117211e+01
50	3.864569e+00	9.316317e+00	9.115051e+01
51	3.868330e+00	9.319567e+00	9.114678e+01
52	3.868107e+00	9.324300e+00	9.116223e+01
53	3.875866e+00	9.330229e+00	9.115221e+01
54	3.871775e+00	9.327661e+00	9.115919e+01
55	3.870102e+00	9.331939e+00	9.117854e+01
56	3.874468e+00	9.334164e+00	9.116944e+01
57	3.871664e+00	9.337698e+00	9.119062e+01
58	3.876260e+00	9.339192e+00	9.117842e+01
59	3.873108e+00	9.342403e+00	9.119986e+01
60	3.874945e+00	9.341198e+00	9.118940e+01
61	3.876956e+00	9.342892e+00	9.118728e+01
62	3.876802e+00	9.345392e+00	9.119556e+01
63	3.880759e+00	9.348376e+00	9.119032e+01
64	3.878770e+00	9.347139e+00	9.119376e+01
65	3.877824e+00	9.349374e+00	9.120411e+01
66	3.880149e+00	9.350518e+00	9.119914e+01
67	3.878664e+00	9.352390e+00	9.121033e+01
68	3.881100e+00	9.353169e+00	9.120384e+01
69	3.879419e+00	9.354857e+00	9.121518e+01
70	3.880287e+00	9.354349e+00	9.121045e+01
71	3.881596e+00	9.355205e+00	9.120830e+01
72	3.881200e+00	9.356618e+00	9.121410e+01
73	3.882545e+00	9.357406e+00	9.121162e+01
74	3.881672e+00	9.358538e+00	9.121830e+01
75	3.883121e+00	9.359040e+00	9.121456e+01
76	3.882155e+00	9.360089e+00	9.122131e+01
77	3.882499e+00	9.359902e+00	9.121948e+01
78	3.883541e+00	9.360383e+00	9.121716e+01
79	3.882973e+00	9.361286e+00	9.122201e+01
80	3.884048e+00	9.361661e+00	9.121925e+01
