RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.000000e+00	7.416704e+00	9.703844e+01
2	4.500000e+00	9.815612e+00	9.144222e+01
3	4.500000e+00	9.298058e+00	9.025238e+01
4	3.718125e+00	8.070029e+00	8.916466e+01
5	3.206177e+00	7.701083e+00	9.186886e+01
6	3.639486e+00	8.107795e+00	8.993356e+01
7	3.409724e+00	7.899335e+00	9.056801e+01
8	3.294727e+00	7.799649e+00	9.104069e+01
9	3.240870e+00	7.750156e+00	9.136958e+01
10	3.218754e+00	7.725235e+00	9.158862e+01
11	3.210827e+00	7.712940e+00	9.172045e+01
12	3.208052e+00	7.706954e+00	9.179245e+01
13	3.207009e+00	7.704040e+00	9.182961e+01
14	3.206587e+00	7.702642e+00	9.184797e+01
15	3.206413e+00	7.702014e+00	9.185634e+01
16	3.206350e+00	7.701773e+00	9.185955e+01
17	3.206331e+00	7.701699e+00	9.186055e+01
18	3.206326e+00	7.701679e+00	9.186082e+01
19	3.206324e+00	7.701674e+00	9.186089e+01
20	3.206324e+00	7.701673e+00	9.186091e+01
21	3.206324e+00	7.701672e+00	9.186091e+01
22	3.206324e+00	7.701672e+00	9.186091e+01
23	3.206324e+00	7.701672e+00	9.186091e+01
24	3.206324e+00	7.701672e+00	9.186091e+01
25	3.206324e+00	7.701672e+00	9.186091e+01
26	3.206324e+00	7.701672e+00	9.186091e+01
27	3.206324e+00	7.701672e+00	9.186091e+01
28	3.206324e+00	7.701672e+00	9.186091e+01
29	3.206324e+00	7.701672e+00	9.186091e+01
30	3.206324e+00	7.701672e+00	9.186091e+01
31	3.206324e+00	7.701672e+00	9.186091e+01
32	3.206324e+00	7.701672e+00	9.186091e+01
33	3.206324e+00	7.701672e+00	9.186091e+01
34	3.206324e+00	7.701672e+00	9.186091e+01
35	3.206324e+00	7.701672e+00	9.186091e+01
36	3.206324e+00	7.701672e+00	9.186091e+01
37	3.206324e+00	7.701672e+00	9.186091e+01
38	3.206324e+00	7.701672e+00	9.186091e+01
39	3.206324e+00	7.701672e+00	9.186091e+01
40	3.206324e+00	7.701672e+00	9.186091e+01
41	3.206324e+00	7.701672e+00	9.186091e+01
42	3.206324e+00	7.701672e+00	9.186091e+01
43	3.206324e+00	7.701672e+00	9.186091e+01
44	3.206324e+00	7.701672e+00	9.186091e+01
45	3.206324e+00	7.701672e+00	9.186091e+01
46	3.206324e+00	7.701672e+00	9.186091e+01
47	3.206324e+00	7.701672e+00	9.186091e+01
48	3.206324e+00	7.701672e+00	9.186091e+01
49	3.206324e+00	7.701672e+00	9.186091e+01
50	3.206324e+00	7.701672e+00	9.186091e+01
51	3.206324e+00	7.701672e+00	9.186091e+01
52	3.206324e+00	7.701672e+00	9.186091e+01
53	3.206324e+00	7.701672e+00	9.186091e+01
54	3.206324e+00	7.701672e+00	9.186091e+01
55	3.206324e+00	7.701672e+00	9.186091e+01
56	3.206324e+00	7.701672e+00	9.186091e+01
57	3.206324e+00	7.701672e+00	9.186091e+01
58	3.206324e+00	7.701672e+00	9.186091e+01
59	3.206324e+00	7.701672e+00	9.186091e+01
60	3.206324e+00	7.701672e+00	9.186091e+01
61	3.206324e+00	7.701672e+00	9.186091e+01
62	3.206324e+00	7.701672e+00	9.186091e+01
63	3.206324e+00	7.701672e+00	9.186091e+01
64	3.206324e+00	7.701672e+00	9.186091e+01
65	3.206324e+00	7.701672e+00	9.186091e+01
66	3.206324e+00	7.701672e+00	9.186091e+01
67	3.206324e+00	7.701672e+00	9.186091e+01
68	3.206324e+00	7.701672e+00	9.186091e+01
69	3.206324e+00	7.701672e+00	9.186091e+01
70	3.206324e+00	7.701672e+00	9.186091e+01
71	3.206324e+00	7.701672e+00	9.186091e+01
72	3.206324e+00	7.701672e+00	9.186091e+01
73	3.206324e+00	7.701672e+00	9.186091e+01
74	3.206324e+00	7.701672e+00	9.186091e+01
75	3.206324e+00	7.701672e+00	9.186091e+01
76	3.206324e+00	7.701672e+00	9.186091e+01
77	3.206324e+00	7.701672e+00	9.186091e+01
78	3.206324e+00	7.701672e+00	9.186091e+01
79	3.206324e+00	7.701672e+00	9.186091e+01
80	3.206324e+00	7.701672e+00	9.186091e+01
