RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.616874e+00	9.984536e+00	8.544465e+01
2	3.651047e+00	9.953191e+00	8.633069e+01
3	3.720639e+00	9.888457e+00	8.809045e+01
4	3.858656e+00	9.746101e+00	9.156445e+01
5	4.500000e+00	9.576693e+00	9.035670e+01
6	4.231467e+00	9.614349e+00	9.095989e+01
7	3.854914e+00	9.636490e+00	9.229101e+01
8	4.232699e+00	9.627507e+00	9.097959e+01
9	4.035351e+00	9.610199e+00	9.146929e+01
10	3.847017e+00	9.576259e+00	9.205063e+01
11	3.939921e+00	9.602428e+00	9.175802e+01
12	4.030631e+00	9.583572e+00	9.138158e+01
13	3.982217e+00	9.585705e+00	9.155009e+01
14	3.938336e+00	9.563446e+00	9.163956e+01
15	3.981198e+00	9.547345e+00	9.143841e+01
16	3.958081e+00	9.552296e+00	9.153382e+01
17	3.944524e+00	9.531323e+00	9.151857e+01
18	3.988248e+00	9.516990e+00	9.132268e+01
19	3.954927e+00	9.510837e+00	9.141951e+01
20	3.948947e+00	9.520628e+00	9.147028e+01
21	3.940242e+00	9.511611e+00	9.147416e+01
22	3.938905e+00	9.499555e+00	9.144235e+01
23	3.921009e+00	9.482109e+00	9.145403e+01
24	3.941560e+00	9.472284e+00	9.135053e+01
25	3.930107e+00	9.475340e+00	9.140049e+01
26	3.921188e+00	9.466541e+00	9.140580e+01
27	3.926540e+00	9.456376e+00	9.135553e+01
28	3.915246e+00	9.451602e+00	9.138177e+01
29	3.922645e+00	9.442978e+00	9.132873e+01
30	3.910981e+00	9.439670e+00	9.136078e+01
31	3.919299e+00	9.431967e+00	9.130719e+01
32	3.914206e+00	9.434903e+00	9.133445e+01
33	3.909379e+00	9.430840e+00	9.133949e+01
34	3.909796e+00	9.424844e+00	9.131963e+01
35	3.905044e+00	9.420687e+00	9.132414e+01
36	3.907350e+00	9.415337e+00	9.129940e+01
37	3.901764e+00	9.412607e+00	9.131131e+01
38	3.905301e+00	9.408086e+00	9.128463e+01
39	3.899456e+00	9.406211e+00	9.130009e+01
40	3.903480e+00	9.402143e+00	9.127302e+01
41	3.901091e+00	9.403713e+00	9.128647e+01
42	3.898627e+00	9.401559e+00	9.128881e+01
43	3.898736e+00	9.398436e+00	9.127883e+01
44	3.893766e+00	9.394565e+00	9.128504e+01
45	3.896350e+00	9.396191e+00	9.128062e+01
46	3.897368e+00	9.393332e+00	9.126814e+01
47	3.894516e+00	9.391815e+00	9.127386e+01
48	3.896343e+00	9.389469e+00	9.126001e+01
49	3.893322e+00	9.388461e+00	9.126790e+01
50	3.895369e+00	9.386315e+00	9.125387e+01
51	3.894250e+00	9.387052e+00	9.126019e+01
52	3.892779e+00	9.385938e+00	9.126212e+01
53	3.893028e+00	9.384208e+00	9.125590e+01
54	3.891553e+00	9.383101e+00	9.125786e+01
55	3.892409e+00	9.381641e+00	9.125026e+01
56	3.890736e+00	9.380943e+00	9.125421e+01
57	3.891799e+00	9.379642e+00	9.124634e+01
58	3.890076e+00	9.379143e+00	9.125108e+01
59	3.891307e+00	9.378008e+00	9.124310e+01
60	3.890778e+00	9.378232e+00	9.124572e+01
61	3.889649e+00	9.377711e+00	9.124823e+01
62	3.890265e+00	9.376733e+00	9.124298e+01
63	3.889101e+00	9.376327e+00	9.124597e+01
64	3.889915e+00	9.375521e+00	9.124052e+01
65	3.889735e+00	9.375591e+00	9.124140e+01
66	3.888748e+00	9.375253e+00	9.124395e+01
67	3.889404e+00	9.374538e+00	9.123936e+01
68	3.888400e+00	9.374296e+00	9.124227e+01
69	3.889151e+00	9.373683e+00	9.123765e+01
70	3.889090e+00	9.373688e+00	9.123789e+01
71	3.889075e+00	9.373690e+00	9.123795e+01
72	3.889071e+00	9.373691e+00	9.123797e+01
73	3.889070e+00	9.373691e+00	9.123797e+01
74	3.889070e+00	9.373691e+00	9.123797e+01
75	3.889070e+00	9.373691e+00	9.123797e+01
76	3.889070e+00	9.373691e+00	9.123797e+01
77	3.889070e+00	9.373691e+00	9.123797e+01
78	3.889070e+00	9.373691e+00	9.123797e+01
79	3.889070e+00	9.373691e+00	9.123797e+01
80	3.889070e+00	9.373691e+00	9.123797e+01
