RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.603386e+00	9.996923e+00	8.508948e+01
2	3.610153e+00	9.990777e+00	8.526765e+01
3	3.623749e+00	9.978435e+00	8.562315e+01
4	3.651213e+00	9.953492e+00	8.633199e+01
5	3.707012e+00	9.902374e+00	8.774176e+01
6	3.819404e+00	9.793144e+00	9.053170e+01
7	4.330340e+00	9.408570e+00	9.027693e+01
8	4.007547e+00	9.549542e+00	9.140700e+01
9	3.709870e+00	9.480020e+00	9.235338e+01
10	3.855493e+00	9.529812e+00	9.186432e+01
11	4.002753e+00	9.510044e+00	9.127063e+01
12	3.926344e+00	9.512839e+00	9.153370e+01
13	4.001010e+00	9.507133e+00	9.125203e+01
14	3.960939e+00	9.501174e+00	9.136997e+01
15	3.923119e+00	9.495821e+00	9.148913e+01
16	3.958322e+00	9.485240e+00	9.133108e+01
17	3.938908e+00	9.486901e+00	9.140420e+01
18	3.921357e+00	9.477955e+00	9.144015e+01
19	3.936781e+00	9.468387e+00	9.135557e+01
20	3.928062e+00	9.471829e+00	9.139712e+01
21	3.921691e+00	9.464057e+00	9.139638e+01
22	3.922050e+00	9.454488e+00	9.136589e+01
23	3.914513e+00	9.447878e+00	9.137298e+01
24	3.918908e+00	9.439800e+00	9.133245e+01
25	3.916484e+00	9.443628e+00	9.135285e+01
26	3.913715e+00	9.439357e+00	9.134981e+01
27	3.908837e+00	9.430617e+00	9.134076e+01
28	3.898281e+00	9.413655e+00	9.132720e+01
29	3.916564e+00	9.410522e+00	9.125176e+01
30	3.906726e+00	9.410119e+00	9.128575e+01
31	3.902265e+00	9.411323e+00	9.130555e+01
32	3.902013e+00	9.406429e+00	9.129144e+01
33	3.893963e+00	9.400517e+00	9.130262e+01
34	3.898226e+00	9.403031e+00	9.129479e+01
35	3.901415e+00	9.399702e+00	9.127300e+01
36	3.899634e+00	9.401031e+00	9.128353e+01
37	3.897882e+00	9.398986e+00	9.128362e+01
38	3.897551e+00	9.396400e+00	9.127689e+01
39	3.895961e+00	9.394228e+00	9.127600e+01
40	3.895862e+00	9.391646e+00	9.126843e+01
41	3.893954e+00	9.389750e+00	9.126955e+01
42	3.895053e+00	9.387541e+00	9.125877e+01
43	3.894552e+00	9.388405e+00	9.126324e+01
44	3.893468e+00	9.387227e+00	9.126357e+01
45	3.893250e+00	9.385691e+00	9.125964e+01
46	3.892336e+00	9.384379e+00	9.125894e+01
47	3.892189e+00	9.382841e+00	9.125474e+01
48	3.891131e+00	9.381639e+00	9.125490e+01
49	3.891592e+00	9.380229e+00	9.124889e+01
50	3.891480e+00	9.380605e+00	9.125045e+01
51	3.890568e+00	9.379865e+00	9.125150e+01
52	3.890698e+00	9.378759e+00	9.124762e+01
53	3.889778e+00	9.378029e+00	9.124873e+01
54	3.890284e+00	9.377077e+00	9.124396e+01
55	3.889228e+00	9.376612e+00	9.124638e+01
56	3.889896e+00	9.375778e+00	9.124138e+01
57	3.888803e+00	9.375449e+00	9.124435e+01
58	3.889575e+00	9.374716e+00	9.123928e+01
59	3.888467e+00	9.374487e+00	9.124261e+01
60	3.889321e+00	9.373851e+00	9.123755e+01
61	3.889173e+00	9.373858e+00	9.123811e+01
62	3.888187e+00	9.373671e+00	9.124113e+01
63	3.888960e+00	9.373126e+00	9.123663e+01
64	3.887971e+00	9.373006e+00	9.123986e+01
65	3.888801e+00	9.372546e+00	9.123543e+01
66	3.888757e+00	9.372536e+00	9.123556e+01
67	3.887802e+00	9.372460e+00	9.123880e+01
68	3.887825e+00	9.371503e+00	9.123577e+01
69	3.886897e+00	9.371178e+00	9.123815e+01
70	3.886905e+00	9.371181e+00	9.123813e+01
71	3.886907e+00	9.371182e+00	9.123813e+01
72	3.886908e+00	9.371182e+00	9.123813e+01
73	3.886908e+00	9.371182e+00	9.123813e+01
74	3.886908e+00	9.371182e+00	9.123813e+01
75	3.886908e+00	9.371182e+00	9.123813e+01
76	3.886908e+00	9.371182e+00	9.123813e+01
77	3.886908e+00	9.371182e+00	9.123813e+01
78	3.886908e+00	9.371182e+00	9.123813e+01
79	3.886908e+00	9.371182e+00	9.123813e+01
80	3.886908e+00	9.371182e+00	9.123813e+01
