RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.633776e+00	9.968669e+00	8.588761e+01
2	3.702690e+00	9.904022e+00	8.765035e+01
3	3.840296e+00	9.762388e+00	9.112894e+01
4	3.652104e+00	9.167046e+00	9.613047e+01
5	4.310270e+00	9.417763e+00	9.233626e+01
6	3.956898e+00	9.254801e+00	9.369324e+01
7	3.787262e+00	9.200844e+00	9.469551e+01
8	3.710298e+00	9.182207e+00	9.533142e+01
9	3.677192e+00	9.174550e+00	9.570440e+01
10	3.663293e+00	9.170863e+00	9.590996e+01
11	3.657315e+00	9.168988e+00	9.601807e+01
12	3.654627e+00	9.168035e+00	9.607327e+01
13	3.653384e+00	9.167562e+00	9.610070e+01
14	3.652820e+00	9.167338e+00	9.611360e+01
15	3.652592e+00	9.167246e+00	9.611892e+01
16	3.652516e+00	9.167216e+00	9.612070e+01
17	3.652495e+00	9.167207e+00	9.612119e+01
18	3.652489e+00	9.167205e+00	9.612132e+01
19	3.652488e+00	9.167204e+00	9.612136e+01
20	3.652488e+00	9.167204e+00	9.612136e+01
21	3.652488e+00	9.167204e+00	9.612137e+01
22	3.652488e+00	9.167204e+00	9.612137e+01
23	3.652488e+00	9.167204e+00	9.612137e+01
24	3.652488e+00	9.167204e+00	9.612137e+01
25	3.652488e+00	9.167204e+00	9.612137e+01
26	3.652488e+00	9.167204e+00	9.612137e+01
27	3.652488e+00	9.167204e+00	9.612137e+01
28	3.652488e+00	9.167204e+00	9.612137e+01
29	3.652488e+00	9.167204e+00	9.612137e+01
30	3.652488e+00	9.167204e+00	9.612137e+01
31	3.652488e+00	9.167204e+00	9.612137e+01
32	3.652488e+00	9.167204e+00	9.612137e+01
33	3.652488e+00	9.167204e+00	9.612137e+01
34	3.652488e+00	9.167204e+00	9.612137e+01
35	3.652488e+00	9.167204e+00	9.612137e+01
36	3.652488e+00	9.167204e+00	9.612137e+01
37	3.652488e+00	9.167204e+00	9.612137e+01
38	3.652488e+00	9.167204e+00	9.612137e+01
39	3.652488e+00	9.167204e+00	9.612137e+01
40	3.652488e+00	9.167204e+00	9.612137e+01
41	3.652488e+00	9.167204e+00	9.612137e+01
42	3.652488e+00	9.167204e+00	9.612137e+01
43	3.652488e+00	9.167204e+00	9.612137e+01
44	3.652488e+00	9.167204e+00	9.612137e+01
45	3.652488e+00	9.167204e+00	9.612137e+01
46	3.652488e+00	9.167204e+00	9.612137e+01
47	3.652488e+00	9.167204e+00	9.612137e+01
48	3.652488e+00	9.167204e+00	9.612137e+01
49	3.652488e+00	9.167204e+00	9.612137e+01
50	3.652488e+00	9.167204e+00	9.612137e+01
51	3.652488e+00	9.167204e+00	9.612137e+01
52	3.652488e+00	9.167204e+00	9.612137e+01
53	3.652488e+00	9.167204e+00	9.612137e+01
54	3.652488e+00	9.167204e+00	9.612137e+01
55	3.652488e+00	9.167204e+00	9.612137e+01
56	3.652488e+00	9.167204e+00	9.612137e+01
57	3.652488e+00	9.167204e+00	9.612137e+01
58	3.652488e+00	9.167204e+00	9.612137e+01
59	3.652488e+00	9.167204e+00	9.612137e+01
60	3.652488e+00	9.167204e+00	9.612137e+01
61	3.652488e+00	9.167204e+00	9.612137e+01
62	3.652488e+00	9.167204e+00	9.612137e+01
63	3.652488e+00	9.167204e+00	9.612137e+01
64	3.652488e+00	9.167204e+00	9.612137e+01
65	3.652488e+00	9.167204e+00	9.612137e+01
66	3.652488e+00	9.167204e+00	9.612137e+01
67	3.652488e+00	9.167204e+00	9.612137e+01
68	3.652488e+00	9.167204e+00	9.612137e+01
69	3.652488e+00	9.167204e+00	9.612137e+01
70	3.652488e+00	9.167204e+00	9.612137e+01
71	3.652488e+00	9.167204e+00	9.612137e+01
72	3.652488e+00	9.167204e+00	9.612137e+01
73	3.652488e+00	9.167204e+00	9.612137e+01
74	3.652488e+00	9.167204e+00	9.612137e+01
75	3.652488e+00	9.167204e+00	9.612137e+01
76	3.652488e+00	9.167204e+00	9.612137e+01
77	3.652488e+00	9.167204e+00	9.612137e+01
78	3.652488e+00	9.167204e+00	9.612137e+01
79	3.652488e+00	9.167204e+00	9.612137e+01
80	3.652488e+00	9.167204e+00	9.612137e+01
