RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.633776e+00	9.968669e+00	8.588761e+01
2	3.702690e+00	9.904022e+00	8.765035e+01
3	3.840296e+00	9.762388e+00	9.112894e+01
4	4.500000e+00	9.480701e+00	9.015588e+01
5	3.725959e+00	9.465908e+00	9.217189e+01
6	4.500000e+00	9.539207e+00	9.032662e+01
7	4.102747e+00	9.441474e+00	9.085149e+01
8	3.736474e+00	9.431739e+00	9.245618e+01
9	4.102574e+00	9.443823e+00	9.084913e+01
10	3.908879e+00	9.423063e+00	9.144611e+01
11	3.818790e+00	9.421954e+00	9.189677e+01
12	3.775813e+00	9.425585e+00	9.215358e+01
13	3.755387e+00	9.428449e+00	9.229571e+01
14	3.745674e+00	9.430071e+00	9.237261e+01
15	3.741029e+00	9.430900e+00	9.241304e+01
16	3.738810e+00	9.431306e+00	9.243354e+01
17	3.737788e+00	9.431495e+00	9.244330e+01
18	3.737371e+00	9.431572e+00	9.244735e+01
19	3.737232e+00	9.431598e+00	9.244870e+01
20	3.737193e+00	9.431605e+00	9.244908e+01
21	3.737183e+00	9.431607e+00	9.244918e+01
22	3.737181e+00	9.431608e+00	9.244920e+01
23	3.737180e+00	9.431608e+00	9.244921e+01
24	3.737180e+00	9.431608e+00	9.244921e+01
25	3.737180e+00	9.431608e+00	9.244921e+01
26	3.737180e+00	9.431608e+00	9.244921e+01
27	3.737180e+00	9.431608e+00	9.244921e+01
28	3.737180e+00	9.431608e+00	9.244921e+01
29	3.737180e+00	9.431608e+00	9.244921e+01
30	3.737180e+00	9.431608e+00	9.244921e+01
31	3.737180e+00	9.431608e+00	9.244921e+01
32	3.737180e+00	9.431608e+00	9.244921e+01
33	3.737180e+00	9.431608e+00	9.244921e+01
34	3.737180e+00	9.431608e+00	9.244921e+01
35	3.737180e+00	9.431608e+00	9.244921e+01
36	3.737180e+00	9.431608e+00	9.244921e+01
37	3.737180e+00	9.431608e+00	9.244921e+01
38	3.737180e+00	9.431608e+00	9.244921e+01
39	3.737180e+00	9.431608e+00	9.244921e+01
40	3.737180e+00	9.431608e+00	9.244921e+01
41	3.737180e+00	9.431608e+00	9.244921e+01
42	3.737180e+00	9.431608e+00	9.244921e+01
43	3.737180e+00	9.431608e+00	9.244921e+01
44	3.737180e+00	9.431608e+00	9.244921e+01
45	3.737180e+00	9.431608e+00	9.244921e+01
46	3.737180e+00	9.431608e+00	9.244921e+01
47	3.737180e+00	9.431608e+00	9.244921e+01
48	3.737180e+00	9.431608e+00	9.244921e+01
49	3.737180e+00	9.431608e+00	9.244921e+01
50	3.737180e+00	9.431608e+00	9.244921e+01
51	3.737180e+00	9.431608e+00	9.244921e+01
52	3.737180e+00	9.431608e+00	9.244921e+01
53	3.737180e+00	9.431608e+00	9.244921e+01
54	3.737180e+00	9.431608e+00	9.244921e+01
55	3.737180e+00	9.431608e+00	9.244921e+01
56	3.737180e+00	9.431608e+00	9.244921e+01
57	3.737180e+00	9.431608e+00	9.244921e+01
58	3.737180e+00	9.431608e+00	9.244921e+01
59	3.737180e+00	9.431608e+00	9.244921e+01
60	3.737180e+00	9.431608e+00	9.244921e+01
61	3.737180e+00	9.431608e+00	9.244921e+01
62	3.737180e+00	9.431608e+00	9.244921e+01
63	3.737180e+00	9.431608e+00	9.244921e+01
64	3.737180e+00	9.431608e+00	9.244921e+01
65	3.737180e+00	9.431608e+00	9.244921e+01
66	3.737180e+00	9.431608e+00	9.244921e+01
67	3.737180e+00	9.431608e+00	9.244921e+01
68	3.737180e+00	9.431608e+00	9.244921e+01
69	3.737180e+00	9.431608e+00	9.244921e+01
70	3.737180e+00	9.431608e+00	9.244921e+01
71	3.737180e+00	9.431608e+00	9.244921e+01
72	3.737180e+00	9.431608e+00	9.244921e+01
73	3.737180e+00	9.431608e+00	9.244921e+01
74	3.737180e+00	9.431608e+00	9.244921e+01
75	3.737180e+00	9.431608e+00	9.244921e+01
76	3.737180e+00	9.431608e+00	9.244921e+01
77	3.737180e+00	9.431608e+00	9.244921e+01
78	3.737180e+00	9.431608e+00	9.244921e+01
79	3.737180e+00	9.431608e+00	9.244921e+01
80	3.737180e+00	9.431608e+00	9.244921e+01
