RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.603386e+00	9.996923e+00	8.508948e+01
2	3.610153e+00	9.990777e+00	8.526765e+01
3	3.623749e+00	9.978435e+00	8.562315e+01
4	3.651213e+00	9.953492e+00	8.633199e+01
5	3.707012e+00	9.902374e+00	8.774176e+01
6	3.819404e+00	9.793144e+00	9.053170e+01
7	4.330339e+00	9.408569e+00	9.027693e+01
8	4.007546e+00	9.549541e+00	9.140700e+01
9	3.879892e+00	9.741568e+00	9.192031e+01
10	4.180661e+00	9.659846e+00	9.119502e+01
11	4.023749e+00	9.675333e+00	9.169248e+01
12	3.947765e+00	9.700542e+00	9.202567e+01
13	4.016669e+00	9.675949e+00	9.170186e+01
14	3.948982e+00	9.634927e+00	9.181878e+01
15	4.019095e+00	9.612601e+00	9.150465e+01
16	3.981744e+00	9.619172e+00	9.165162e+01
17	3.963748e+00	9.583703e+00	9.160791e+01
18	3.915398e+00	9.519982e+00	9.159060e+01
19	3.978854e+00	9.550027e+00	9.145339e+01
20	3.970039e+00	9.566236e+00	9.153285e+01
21	3.966863e+00	9.574921e+00	9.157026e+01
22	3.965322e+00	9.579245e+00	9.158880e+01
23	3.965717e+00	9.574419e+00	9.157281e+01
24	3.965035e+00	9.569519e+00	9.156046e+01
25	3.963715e+00	9.564694e+00	9.155061e+01
26	3.962088e+00	9.559937e+00	9.154207e+01
27	3.957852e+00	9.550905e+00	9.152994e+01
28	3.954241e+00	9.541648e+00	9.151488e+01
29	3.943755e+00	9.524644e+00	9.150106e+01
30	3.950524e+00	9.532425e+00	9.150029e+01
31	3.939940e+00	9.515478e+00	9.148699e+01
32	3.946836e+00	9.523193e+00	9.148556e+01
33	3.936086e+00	9.506344e+00	9.147314e+01
34	3.943137e+00	9.513965e+00	9.147087e+01
35	3.932229e+00	9.497212e+00	9.145930e+01
36	3.939443e+00	9.504736e+00	9.145614e+01
37	3.928354e+00	9.488095e+00	9.144556e+01
38	3.935746e+00	9.495507e+00	9.144141e+01
39	3.924466e+00	9.478989e+00	9.143188e+01
40	3.932051e+00	9.486279e+00	9.142666e+01
41	3.928355e+00	9.477050e+00	9.141190e+01
42	3.924658e+00	9.467822e+00	9.139713e+01
43	3.920964e+00	9.458594e+00	9.138234e+01
44	3.917266e+00	9.449367e+00	9.136754e+01
45	3.913573e+00	9.440139e+00	9.135272e+01
46	3.909872e+00	9.430913e+00	9.133792e+01
47	3.906191e+00	9.421681e+00	9.132301e+01
48	3.902444e+00	9.412471e+00	9.130840e+01
49	3.898994e+00	9.403168e+00	9.129241e+01
50	3.894088e+00	9.394443e+00	9.128349e+01
51	3.899653e+00	9.398406e+00	9.127542e+01
52	3.899628e+00	9.400740e+00	9.128266e+01
53	3.899397e+00	9.401734e+00	9.128655e+01
54	3.899297e+00	9.402114e+00	9.128808e+01
55	3.899264e+00	9.402232e+00	9.128856e+01
56	3.899256e+00	9.402264e+00	9.128869e+01
57	3.899253e+00	9.402272e+00	9.128872e+01
58	3.899253e+00	9.402274e+00	9.128873e+01
59	3.899253e+00	9.402275e+00	9.128873e+01
60	3.899253e+00	9.402275e+00	9.128873e+01
61	3.899253e+00	9.402275e+00	9.128873e+01
62	3.899253e+00	9.402275e+00	9.128873e+01
63	3.899253e+00	9.402275e+00	9.128873e+01
64	3.899253e+00	9.402275e+00	9.128873e+01
65	3.899253e+00	9.402275e+00	9.128873e+01
66	3.899253e+00	9.402275e+00	9.128873e+01
67	3.899253e+00	9.402275e+00	9.128873e+01
68	3.899253e+00	9.402275e+00	9.128873e+01
69	3.899253e+00	9.402275e+00	9.128873e+01
70	3.899253e+00	9.402275e+00	9.128873e+01
71	3.899253e+00	9.402275e+00	9.128873e+01
72	3.899253e+00	9.402275e+00	9.128873e+01
73	3.899253e+00	9.402275e+00	9.128873e+01
74	3.899253e+00	9.402275e+00	9.128873e+01
75	3.899253e+00	9.402275e+00	9.128873e+01
76	3.899253e+00	9.402275e+00	9.128873e+01
77	3.899253e+00	9.402275e+00	9.128873e+01
78	3.899253e+00	9.402275e+00	9.128873e+01
79	3.899253e+00	9.402275e+00	9.128873e+01
80	3.899253e+00	9.402275e+00	9.128873e+01
