RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.616874e+00	9.984536e+00	8.544465e+01
2	3.651047e+00	9.953191e+00	8.633069e+01
3	3.720639e+00	9.888457e+00	8.809045e+01
4	3.858656e+00	9.746101e+00	9.156445e+01
5	4.500000e+00	9.576693e+00	9.035670e+01
6	3.729862e+00	9.548410e+00	9.250351e+01
7	4.500000e+00	9.561865e+00	9.041960e+01
8	4.101987e+00	9.515636e+00	9.107348e+01
9	3.725405e+00	9.505380e+00	9.241817e+01
10	3.912997e+00	9.538764e+00	9.168577e+01
11	4.102717e+00	9.548194e+00	9.105979e+01
12	4.004607e+00	9.527061e+00	9.130215e+01
13	3.956224e+00	9.526765e+00	9.146477e+01
14	3.912210e+00	9.504876e+00	9.155673e+01
15	3.934385e+00	9.515303e+00	9.150677e+01
16	3.952866e+00	9.502180e+00	9.140082e+01
17	3.929469e+00	9.496246e+00	9.146669e+01
18	3.948107e+00	9.483348e+00	9.136073e+01
19	3.936862e+00	9.487624e+00	9.141352e+01
20	3.926873e+00	9.480160e+00	9.142676e+01
21	3.929774e+00	9.468821e+00	9.138176e+01
22	3.919236e+00	9.462268e+00	9.139985e+01
23	3.925716e+00	9.452877e+00	9.134784e+01
24	3.914265e+00	9.448628e+00	9.137624e+01
25	3.921729e+00	9.440064e+00	9.132314e+01
26	3.910021e+00	9.437016e+00	9.135614e+01
27	3.918591e+00	9.429598e+00	9.130251e+01
28	3.913311e+00	9.432299e+00	9.132972e+01
29	3.908351e+00	9.428413e+00	9.133579e+01
30	3.909127e+00	9.422491e+00	9.131485e+01
31	3.898796e+00	9.415576e+00	9.133125e+01
32	3.909580e+00	9.411701e+00	9.128032e+01
33	3.897775e+00	9.409480e+00	9.131632e+01
34	3.908761e+00	9.406105e+00	9.126615e+01
35	3.902812e+00	9.406738e+00	9.128952e+01
36	3.897513e+00	9.403394e+00	9.129850e+01
37	3.902383e+00	9.400377e+00	9.127158e+01
38	3.896462e+00	9.398926e+00	9.128862e+01
39	3.901392e+00	9.396002e+00	9.126176e+01
40	3.898556e+00	9.396828e+00	9.127455e+01
41	3.895847e+00	9.395028e+00	9.127887e+01
42	3.897132e+00	9.392305e+00	9.126584e+01
43	3.894212e+00	9.390957e+00	9.127232e+01
44	3.896084e+00	9.388648e+00	9.125843e+01
45	3.893046e+00	9.387715e+00	9.126661e+01
46	3.895169e+00	9.385646e+00	9.125253e+01
47	3.893999e+00	9.386324e+00	9.125886e+01
48	3.892495e+00	9.385261e+00	9.126107e+01
49	3.892852e+00	9.383562e+00	9.125455e+01
50	3.891320e+00	9.382546e+00	9.125700e+01
51	3.892272e+00	9.381154e+00	9.124926e+01
52	3.890582e+00	9.380514e+00	9.125344e+01
53	3.891675e+00	9.379240e+00	9.124555e+01
54	3.889946e+00	9.378779e+00	9.125043e+01
55	3.891209e+00	9.377680e+00	9.124245e+01
56	3.890662e+00	9.377880e+00	9.124505e+01
57	3.889522e+00	9.377389e+00	9.124769e+01
58	3.890183e+00	9.376444e+00	9.124238e+01
59	3.889011e+00	9.376071e+00	9.124550e+01
60	3.889843e+00	9.375283e+00	9.124005e+01
61	3.888652e+00	9.375027e+00	9.124360e+01
62	3.889563e+00	9.374332e+00	9.123814e+01
63	3.888366e+00	9.374162e+00	9.124198e+01
64	3.889350e+00	9.373571e+00	9.123658e+01
65	3.889113e+00	9.373546e+00	9.123736e+01
66	3.888100e+00	9.373396e+00	9.124059e+01
67	3.888925e+00	9.372883e+00	9.123601e+01
68	3.887911e+00	9.372792e+00	9.123942e+01
69	3.888790e+00	9.372371e+00	9.123493e+01
70	3.888720e+00	9.372348e+00	9.123511e+01
71	3.888702e+00	9.372343e+00	9.123516e+01
72	3.888698e+00	9.372342e+00	9.123517e+01
73	3.887753e+00	9.372282e+00	9.123843e+01
74	3.887415e+00	9.371354e+00	9.123681e+01
75	3.888333e+00	9.371220e+00	9.123305e+01
76	3.886877e+00	9.370514e+00	9.123618e+01
77	3.887799e+00	9.370400e+00	9.123247e+01
78	3.886858e+00	9.370388e+00	9.123586e+01
79	3.887785e+00	9.370300e+00	9.123221e+01
80	3.886846e+00	9.370302e+00	9.123564e+01
