RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.762916e+00	9.819845e+00	8.937039e+01
2	3.228560e+00	9.091958e+00	9.366743e+01
3	4.174471e+00	9.072773e+00	9.042882e+01
4	3.247467e+00	9.098650e+00	9.417043e+01
5	3.708984e+00	9.211580e+00	9.161438e+01
6	4.181824e+00	9.295502e+00	9.022225e+01
7	3.939531e+00	9.227187e+00	9.066017e+01
8	3.707002e+00	9.239855e+00	9.156961e+01
9	3.825437e+00	9.251899e+00	9.110714e+01
10	3.939806e+00	9.293512e+00	9.082180e+01
11	3.883154e+00	9.269098e+00	9.093972e+01
12	3.854357e+00	9.258763e+00	9.101014e+01
13	3.827395e+00	9.267995e+00	9.113873e+01
14	3.842327e+00	9.266221e+00	9.107707e+01
15	3.855402e+00	9.274538e+00	9.105472e+01
16	3.844182e+00	9.283086e+00	9.112268e+01
17	3.858757e+00	9.287026e+00	9.108122e+01
18	3.847483e+00	9.295508e+00	9.114910e+01
19	3.854317e+00	9.292603e+00	9.111470e+01
20	3.860500e+00	9.297419e+00	9.110691e+01
21	3.859176e+00	9.304685e+00	9.113428e+01
22	3.872285e+00	9.312950e+00	9.111197e+01
23	3.858748e+00	9.317538e+00	9.117588e+01
24	3.873474e+00	9.320292e+00	9.113038e+01
25	3.859715e+00	9.324316e+00	9.119332e+01
26	3.867152e+00	9.323609e+00	9.116363e+01
27	3.873707e+00	9.327835e+00	9.115269e+01
28	3.867506e+00	9.331344e+00	9.118626e+01
29	3.874877e+00	9.333084e+00	9.116464e+01
30	3.868581e+00	9.336435e+00	9.119805e+01
31	3.872199e+00	9.335549e+00	9.118201e+01
32	3.875545e+00	9.337732e+00	9.117651e+01
33	3.873695e+00	9.340908e+00	9.119308e+01
34	3.877336e+00	9.342409e+00	9.118440e+01
35	3.874986e+00	9.345197e+00	9.120160e+01
36	3.878734e+00	9.346259e+00	9.119118e+01
37	3.876039e+00	9.348703e+00	9.120857e+01
38	3.877591e+00	9.347890e+00	9.120038e+01
39	3.879367e+00	9.349152e+00	9.119778e+01
40	3.878943e+00	9.351161e+00	9.120552e+01
41	3.880755e+00	9.352362e+00	9.120261e+01
42	3.879627e+00	9.354005e+00	9.121179e+01
43	3.881626e+00	9.354761e+00	9.120682e+01
44	3.880330e+00	9.356264e+00	9.121619e+01
45	3.882376e+00	9.356807e+00	9.121039e+01
46	3.880878e+00	9.358103e+00	9.121985e+01
47	3.881605e+00	9.357812e+00	9.121630e+01
48	3.882835e+00	9.358421e+00	9.121369e+01
49	3.882208e+00	9.359532e+00	9.121940e+01
50	3.883480e+00	9.360018e+00	9.121626e+01
51	3.882601e+00	9.360924e+00	9.122225e+01
52	3.883906e+00	9.361254e+00	9.121851e+01
53	3.882943e+00	9.362069e+00	9.122453e+01
54	3.884260e+00	9.362293e+00	9.122042e+01
55	3.883209e+00	9.362992e+00	9.122641e+01
56	3.883535e+00	9.362988e+00	9.122520e+01
57	3.884580e+00	9.363206e+00	9.122206e+01
58	3.883775e+00	9.363807e+00	9.122685e+01
59	3.884826e+00	9.363951e+00	9.122346e+01
60	3.883958e+00	9.364462e+00	9.122820e+01
61	3.883958e+00	9.364462e+00	9.122820e+01
62	3.884087e+00	9.364482e+00	9.122779e+01
63	3.885039e+00	9.364592e+00	9.122466e+01
64	3.884238e+00	9.365030e+00	9.122892e+01
65	3.884245e+00	9.365031e+00	9.122891e+01
66	3.884247e+00	9.365032e+00	9.122890e+01
67	3.884247e+00	9.365032e+00	9.122890e+01
68	3.884247e+00	9.365032e+00	9.122890e+01
69	3.884247e+00	9.365032e+00	9.122890e+01
70	3.884247e+00	9.365032e+00	9.122890e+01
71	3.884247e+00	9.365032e+00	9.122890e+01
72	3.884247e+00	9.365032e+00	9.122890e+01
73	3.884247e+00	9.365032e+00	9.122890e+01
74	3.884247e+00	9.365032e+00	9.122890e+01
75	3.884247e+00	9.365032e+00	9.122890e+01
76	3.884247e+00	9.365032e+00	9.122890e+01
77	3.884247e+00	9.365032e+00	9.122890e+01
78	3.884247e+00	9.365032e+00	9.122890e+01
79	3.884247e+00	9.365032e+00	9.122890e+01
80	3.884247e+00	9.365032e+00	9.122890e+01
