RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.000000e+00	7.855142e+00	9.010484e+01
2	4.500000e+00	8.746485e+00	8.886214e+01
3	4.500000e+00	8.746485e+00	8.886214e+01
4	4.164009e+00	8.261982e+00	8.805388e+01
5	3.583206e+00	7.966852e+00	8.815502e+01
6	3.032645e+00	8.059215e+00	9.096532e+01
7	3.324311e+00	8.095732e+00	8.933911e+01
8	3.585493e+00	8.259108e+00	8.881475e+01
9	3.321731e+00	8.345345e+00	9.025176e+01
10	3.611459e+00	8.403937e+00	8.923776e+01
11	3.341171e+00	8.475824e+00	9.063182e+01
12	3.491276e+00	8.478461e+00	8.990239e+01
13	3.624969e+00	8.554176e+00	8.961810e+01
14	3.507525e+00	8.627435e+00	9.034301e+01
15	3.652364e+00	8.663323e+00	8.987948e+01
16	3.531918e+00	8.732372e+00	9.059642e+01
17	3.605080e+00	8.715304e+00	9.022105e+01
18	3.668920e+00	8.759068e+00	9.011442e+01
19	3.643922e+00	8.826008e+00	9.043043e+01
20	3.712031e+00	8.861355e+00	9.028337e+01
21	3.665707e+00	8.913679e+00	9.063276e+01
22	3.737708e+00	8.936044e+00	9.042775e+01
23	3.686716e+00	8.983763e+00	9.077807e+01
24	3.717887e+00	8.965339e+00	9.059382e+01
25	3.747072e+00	8.991166e+00	9.056534e+01
26	3.745849e+00	9.028242e+00	9.068814e+01
27	3.806654e+00	9.076789e+00	9.061714e+01
28	3.739963e+00	9.100653e+00	9.094690e+01
29	3.813294e+00	9.113857e+00	9.071180e+01
30	3.745260e+00	9.134627e+00	9.103498e+01
31	3.782852e+00	9.131826e+00	9.087832e+01
32	3.816212e+00	9.151142e+00	9.081437e+01
33	3.786876e+00	9.170488e+00	9.098526e+01
34	3.823314e+00	9.179634e+00	9.087778e+01
35	3.793575e+00	9.198412e+00	9.104803e+01
36	3.811482e+00	9.192736e+00	9.096193e+01
37	3.827228e+00	9.204107e+00	9.093902e+01
38	3.821771e+00	9.221361e+00	9.101319e+01
39	3.838551e+00	9.230871e+00	9.098086e+01
40	3.827783e+00	9.244891e+00	9.106450e+01
41	3.845734e+00	9.251057e+00	9.101737e+01
42	3.833633e+00	9.263876e+00	9.110205e+01
43	3.851917e+00	9.268242e+00	9.104811e+01
44	3.838155e+00	9.279232e+00	9.113314e+01
45	3.846755e+00	9.275497e+00	9.108944e+01
46	3.854641e+00	9.281233e+00	9.107822e+01
47	3.852900e+00	9.290261e+00	9.111264e+01
48	3.869359e+00	9.300426e+00	9.108398e+01
49	3.852410e+00	9.306045e+00	9.116374e+01
50	3.870803e+00	9.309465e+00	9.110677e+01
51	3.853554e+00	9.314312e+00	9.118517e+01
52	3.862868e+00	9.313505e+00	9.114811e+01
53	3.871010e+00	9.318825e+00	9.113471e+01
54	3.863217e+00	9.323088e+00	9.117650e+01
55	3.872407e+00	9.325228e+00	9.114942e+01
56	3.864489e+00	9.329278e+00	9.119098e+01
57	3.869051e+00	9.328222e+00	9.117090e+01
58	3.873184e+00	9.330925e+00	9.116412e+01
59	3.870792e+00	9.334778e+00	9.118478e+01
60	3.875309e+00	9.336577e+00	9.117382e+01
61	3.872388e+00	9.340009e+00	9.119510e+01
62	3.877026e+00	9.341290e+00	9.118209e+01
63	3.873665e+00	9.344277e+00	9.120360e+01
64	3.875652e+00	9.343252e+00	9.119315e+01
65	3.877765e+00	9.344804e+00	9.119022e+01
66	3.877318e+00	9.347239e+00	9.119936e+01
67	3.881492e+00	9.349869e+00	9.119225e+01
68	3.877216e+00	9.351420e+00	9.121265e+01
69	3.881904e+00	9.352324e+00	9.119832e+01
70	3.877550e+00	9.353684e+00	9.121841e+01
71	3.879803e+00	9.353463e+00	9.120948e+01
72	3.882072e+00	9.354735e+00	9.120512e+01
73	3.880013e+00	9.355942e+00	9.121636e+01
74	3.882483e+00	9.356528e+00	9.120914e+01
75	3.880393e+00	9.357685e+00	9.122034e+01
76	3.881415e+00	9.357470e+00	9.121594e+01
77	3.882815e+00	9.358129e+00	9.121286e+01
78	3.881881e+00	9.359208e+00	9.121960e+01
79	3.883343e+00	9.359646e+00	9.121561e+01
80	3.882317e+00	9.360634e+00	9.122240e+01
