RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.603386e+00	9.996923e+00	8.508948e+01
2	3.610153e+00	9.990777e+00	8.526765e+01
3	3.623749e+00	9.978435e+00	8.562315e+01
4	3.651213e+00	9.953492e+00	8.633199e+01
5	3.707012e+00	9.902374e+00	8.774176e+01
6	3.819404e+00	9.793144e+00	9.053170e+01
7	4.330339e+00	9.408569e+00	9.027693e+01
8	3.732095e+00	9.475918e+00	9.244877e+01
9	4.341349e+00	9.509499e+00	9.051790e+01
10	4.022798e+00	9.460798e+00	9.111971e+01
11	3.721574e+00	9.438487e+00	9.217647e+01
12	3.871473e+00	9.472297e+00	9.162663e+01
13	4.021867e+00	9.468810e+00	9.108161e+01
14	3.944032e+00	9.460533e+00	9.131075e+01
15	3.868744e+00	9.446430e+00	9.154177e+01
16	3.906088e+00	9.457135e+00	9.143310e+01
17	3.942449e+00	9.450207e+00	9.128116e+01
18	3.923110e+00	9.450580e+00	9.135047e+01
19	3.905381e+00	9.442090e+00	9.138865e+01
20	3.922670e+00	9.436043e+00	9.130772e+01
21	3.913410e+00	9.437787e+00	9.134621e+01
22	3.907819e+00	9.429453e+00	9.134091e+01
23	3.925692e+00	9.424899e+00	9.126293e+01
24	3.913492e+00	9.422317e+00	9.129860e+01
25	3.910038e+00	9.425350e+00	9.132031e+01
26	3.906276e+00	9.421922e+00	9.132345e+01
27	3.906184e+00	9.417038e+00	9.130882e+01
28	3.902689e+00	9.413328e+00	9.131014e+01
29	3.903703e+00	9.408666e+00	9.129217e+01
30	3.899448e+00	9.405948e+00	9.129930e+01
31	3.902218e+00	9.402241e+00	9.127788e+01
32	3.900687e+00	9.403826e+00	9.128828e+01
33	3.899036e+00	9.401700e+00	9.128775e+01
34	3.898500e+00	9.399129e+00	9.128181e+01
35	3.895214e+00	9.395230e+00	9.128180e+01
36	3.899077e+00	9.392711e+00	9.126005e+01
37	3.896921e+00	9.393496e+00	9.127027e+01
38	3.894811e+00	9.391843e+00	9.127286e+01
39	3.895575e+00	9.389466e+00	9.126279e+01
40	3.893265e+00	9.388155e+00	9.126716e+01
41	3.894705e+00	9.386180e+00	9.125586e+01
42	3.894001e+00	9.386894e+00	9.126061e+01
43	3.892852e+00	9.385782e+00	9.126137e+01
44	3.892772e+00	9.384246e+00	9.125694e+01
45	3.891720e+00	9.383040e+00	9.125707e+01
46	3.891917e+00	9.381543e+00	9.125175e+01
47	3.890632e+00	9.380606e+00	9.125355e+01
48	3.890986e+00	9.380828e+00	9.125294e+01
49	3.890958e+00	9.379699e+00	9.124957e+01
50	3.890149e+00	9.378841e+00	9.124988e+01
51	3.890409e+00	9.377772e+00	9.124564e+01
52	3.889414e+00	9.377164e+00	9.124740e+01
53	3.890070e+00	9.376321e+00	9.124242e+01
54	3.889969e+00	9.376392e+00	9.124301e+01
55	3.889944e+00	9.376413e+00	9.124316e+01
56	3.889046e+00	9.375988e+00	9.124512e+01
57	3.889522e+00	9.375197e+00	9.124096e+01
58	3.888596e+00	9.374862e+00	9.124330e+01
59	3.889241e+00	9.374214e+00	9.123896e+01
60	3.889232e+00	9.374217e+00	9.123900e+01
61	3.889230e+00	9.374217e+00	9.123901e+01
62	3.889229e+00	9.374217e+00	9.123901e+01
63	3.889229e+00	9.374217e+00	9.123901e+01
64	3.889229e+00	9.374217e+00	9.123901e+01
65	3.889229e+00	9.374217e+00	9.123901e+01
66	3.889229e+00	9.374217e+00	9.123901e+01
67	3.889229e+00	9.374217e+00	9.123901e+01
68	3.889229e+00	9.374217e+00	9.123901e+01
69	3.889229e+00	9.374217e+00	9.123901e+01
70	3.889229e+00	9.374217e+00	9.123901e+01
71	3.889229e+00	9.374217e+00	9.123901e+01
72	3.889229e+00	9.374217e+00	9.123901e+01
73	3.889229e+00	9.374217e+00	9.123901e+01
74	3.889229e+00	9.374217e+00	9.123901e+01
75	3.889229e+00	9.374217e+00	9.123901e+01
76	3.889229e+00	9.374217e+00	9.123901e+01
77	3.889229e+00	9.374217e+00	9.123901e+01
78	3.889229e+00	9.374217e+00	9.123901e+01
79	3.889229e+00	9.374217e+00	9.123901e+01
80	3.889229e+00	9.374217e+00	9.123901e+01
