RTO_iter	Fa	Fb	Tr
0	3.600000e+00	1.000000e+01	8.500000e+01
1	3.000000e+00	7.855141e+00	9.010484e+01
2	4.500000e+00	8.746485e+00	8.886215e+01
3	4.500000e+00	8.746485e+00	8.886215e+01
4	4.164009e+00	8.261982e+00	8.805388e+01
5	3.583206e+00	7.966852e+00	8.815502e+01
6	3.281690e+00	7.888142e+00	8.879263e+01
7	3.499340e+00	8.111678e+00	8.861453e+01
8	3.245296e+00	8.211711e+00	9.013480e+01
9	3.390158e+00	8.196163e+00	8.934641e+01
10	3.510820e+00	8.294055e+00	8.918124e+01
11	3.441522e+00	8.415015e+00	8.988704e+01
12	3.477718e+00	8.356101e+00	8.952170e+01
13	3.522900e+00	8.419763e+00	8.955385e+01
14	3.593279e+00	8.558001e+00	8.974150e+01
15	3.310959e+00	8.559687e+00	9.108127e+01
16	3.607093e+00	8.707212e+00	9.018426e+01
17	3.732528e+00	8.798767e+00	9.001141e+01
18	3.667837e+00	8.755745e+00	9.010731e+01
19	3.642403e+00	8.822451e+00	9.042480e+01
20	3.654470e+00	8.788870e+00	9.026572e+01
21	3.674875e+00	8.822069e+00	9.029465e+01
22	3.712622e+00	8.890051e+00	9.037093e+01
23	3.790241e+00	9.024918e+00	9.051281e+01
24	3.648077e+00	9.041665e+00	9.113923e+01
25	3.725355e+00	9.052522e+00	9.084931e+01
26	3.760578e+00	9.043810e+00	9.068312e+01
27	3.776096e+00	9.035416e+00	9.059777e+01
28	3.764866e+00	9.048998e+00	9.068255e+01
29	3.767291e+00	9.067744e+00	9.073270e+01
30	3.790198e+00	9.099367e+00	9.074726e+01
31	3.776980e+00	9.132695e+00	9.090264e+01
32	3.783619e+00	9.116081e+00	9.082462e+01
33	3.796077e+00	9.131157e+00	9.082553e+01
34	3.799897e+00	9.149814e+00	9.087001e+01
35	3.825185e+00	9.179602e+00	9.087003e+01
36	3.794612e+00	9.197037e+00	9.103979e+01
37	3.812362e+00	9.191658e+00	9.095529e+01
38	3.819251e+00	9.186177e+00	9.091237e+01
39	3.817706e+00	9.195253e+00	9.094646e+01
40	3.822080e+00	9.203971e+00	9.095751e+01
41	3.831937e+00	9.220785e+00	9.097364e+01
42	3.851074e+00	9.254671e+00	9.100886e+01
43	3.816278e+00	9.263072e+00	9.116555e+01
44	3.836047e+00	9.263914e+00	9.109324e+01
45	3.844346e+00	9.260413e+00	9.105143e+01
46	3.847841e+00	9.257794e+00	9.103039e+01
47	3.845652e+00	9.261778e+00	9.105082e+01
48	3.846227e+00	9.266562e+00	9.106356e+01
49	3.851170e+00	9.275006e+00	9.107162e+01
50	3.860828e+00	9.291925e+00	9.108869e+01
51	3.824297e+00	9.292464e+00	9.122726e+01
52	3.844634e+00	9.299153e+00	9.117113e+01
53	3.854518e+00	9.298131e+00	9.113115e+01
54	3.858005e+00	9.295440e+00	9.110993e+01
55	3.859650e+00	9.300071e+00	9.111823e+01
56	3.865102e+00	9.308218e+00	9.112349e+01
57	3.860111e+00	9.315598e+00	9.116471e+01
58	3.863084e+00	9.312310e+00	9.114355e+01
59	3.864082e+00	9.310412e+00	9.113401e+01
60	3.864515e+00	9.312939e+00	9.114024e+01
61	3.866934e+00	9.317273e+00	9.114479e+01
62	3.871882e+00	9.325714e+00	9.115279e+01
63	3.864161e+00	9.330094e+00	9.119471e+01
64	3.868933e+00	9.329120e+00	9.117412e+01
65	3.870490e+00	9.327661e+00	9.116389e+01
66	3.871380e+00	9.330108e+00	9.116819e+01
67	3.874039e+00	9.334311e+00	9.117145e+01
68	3.873009e+00	9.338851e+00	9.118925e+01
69	3.873330e+00	9.336654e+00	9.118128e+01
70	3.875121e+00	9.338591e+00	9.118071e+01
71	3.875455e+00	9.341123e+00	9.118730e+01
72	3.878899e+00	9.344724e+00	9.118584e+01
73	3.876989e+00	9.343267e+00	9.118831e+01
74	3.877168e+00	9.345800e+00	9.119548e+01
75	3.878966e+00	9.347729e+00	9.119486e+01
76	3.878062e+00	9.349986e+00	9.120512e+01
77	3.878441e+00	9.349087e+00	9.120096e+01
78	3.879500e+00	9.350256e+00	9.120070e+01
79	3.879732e+00	9.351770e+00	9.120452e+01
80	3.881460e+00	9.353763e+00	9.120436e+01
