RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.385000e+00
2	1.685591e-01	1.085349e-04	1.686134e-01
3	1.309419e+00	-7.759162e-01	1.309419e+00
4	4.250091e-01	-2.509439e-01	4.250091e-01
5	1.732164e-01	1.098912e-04	1.732714e-01
6	1.454267e-01	1.200165e-04	1.454867e-01
7	1.685579e-01	1.115227e-04	1.686137e-01
8	1.505373e-01	1.072735e-04	1.505909e-01
9	1.463814e-01	1.107270e-04	1.464367e-01
10	1.455049e-01	1.162610e-04	1.455630e-01
11	1.453655e-01	1.205320e-04	1.454257e-01
12	1.455048e-01	1.164885e-04	1.455631e-01
13	1.454096e-01	1.203059e-04	1.454698e-01
14	1.453855e-01	1.083276e-04	1.454397e-01
15	1.453766e-01	1.068582e-04	1.454300e-01
16	1.453729e-01	1.073338e-04	1.454265e-01
17	1.453709e-01	1.087721e-04	1.454253e-01
18	1.453726e-01	1.085616e-04	1.454269e-01
19	1.453714e-01	1.101253e-04	1.454265e-01
20	1.453734e-01	1.035947e-04	1.454252e-01
21	1.453742e-01	1.034981e-04	1.454259e-01
22	1.453715e-01	1.110061e-04	1.454270e-01
23	1.453715e-01	1.110808e-04	1.454270e-01
24	1.453714e-01	1.110996e-04	1.454270e-01
25	1.453714e-01	1.111398e-04	1.454270e-01
26	1.453714e-01	1.111056e-04	1.454270e-01
27	1.453714e-01	1.110849e-04	1.454270e-01
28	1.453714e-01	1.111060e-04	1.454270e-01
29	1.453714e-01	1.111060e-04	1.454270e-01
30	1.453714e-01	1.111060e-04	1.454270e-01
