RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.617053e-01	-2.458368e-01
2	1.158124e+00	-1.612746e-01
3	6.584153e-01	-1.885721e-01
4	4.034671e-01	-3.094862e-01
5	1.716474e-01	-4.030790e-01
6	3.180601e-01	-4.007586e-01
7	4.296832e-01	-3.444977e-01
8	3.784854e-01	-3.847883e-01
9	3.306330e-01	-4.249929e-01
10	3.543927e-01	-4.046910e-01
11	3.663988e-01	-3.946911e-01
12	3.543928e-01	-4.046910e-01
13	3.603854e-01	-3.996789e-01
14	3.633888e-01	-3.971826e-01
15	3.648917e-01	-3.959373e-01
16	3.656424e-01	-3.953163e-01
17	3.660149e-01	-3.950084e-01
18	3.661957e-01	-3.948589e-01
19	3.662774e-01	-3.947914e-01
20	3.663085e-01	-3.947657e-01
21	3.663184e-01	-3.947575e-01
22	3.663211e-01	-3.947554e-01
23	3.663217e-01	-3.947548e-01
24	3.663218e-01	-3.947548e-01
25	3.662447e-01	-3.948184e-01
26	3.661679e-01	-3.948819e-01
27	3.661679e-01	-3.948819e-01
28	3.661679e-01	-3.948819e-01
29	3.661679e-01	-3.948819e-01
30	3.661679e-01	-3.948818e-01
