RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.385000e+00
2	4.683123e-02	4.070568e-01	2.503596e-01
3	1.180484e+00	-4.546632e-01	1.180484e+00
4	3.449113e-01	-2.732559e-08	3.449113e-01
5	1.336999e-01	7.334222e-02	1.703710e-01
6	1.227481e-01	1.846673e-01	2.150817e-01
7	1.343044e-01	4.103017e-02	1.548194e-01
8	1.552815e-01	5.731252e-09	1.552815e-01
9	1.456765e-01	2.108994e-08	1.456765e-01
10	1.494205e-01	8.208065e-08	1.494205e-01
11	1.459495e-01	4.094328e-08	1.459495e-01
12	1.454148e-01	3.192723e-08	1.454148e-01
13	1.459495e-01	3.382236e-08	1.459495e-01
14	1.455824e-01	3.011225e-08	1.455824e-01
15	1.454737e-01	1.033298e-08	1.454737e-01
16	1.454381e-01	1.005482e-08	1.454381e-01
17	1.454249e-01	2.734430e-08	1.454249e-01
18	1.454196e-01	2.716251e-08	1.454196e-01
19	1.454172e-01	2.707495e-08	1.454172e-01
20	1.454162e-01	2.704135e-08	1.454162e-01
21	1.454159e-01	2.705136e-08	1.454159e-01
22	1.454157e-01	2.702830e-08	1.454158e-01
23	1.454157e-01	2.702484e-08	1.454157e-01
24	1.454157e-01	2.702304e-08	1.454157e-01
25	1.454157e-01	9.800193e-09	1.454157e-01
26	1.454166e-01	9.803277e-09	1.454166e-01
27	1.454176e-01	2.703156e-08	1.454176e-01
28	1.454176e-01	2.703155e-08	1.454176e-01
29	1.454176e-01	2.703154e-08	1.454176e-01
30	1.454176e-01	2.703154e-08	1.454176e-01
