RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	7.835288e-01	-8.023833e-01
2	8.384533e-02	-8.793035e-02
3	4.336871e-01	-4.451568e-01
4	-8.967625e-03	-6.776581e-01
5	1.998881e-01	-5.336897e-01
6	3.086899e-01	-4.443166e-01
7	3.989905e-01	-3.578828e-01
8	3.547148e-01	-4.020323e-01
9	3.319035e-01	-4.233954e-01
10	3.557060e-01	-4.031466e-01
11	3.798326e-01	-3.832851e-01
12	3.554117e-01	-4.027835e-01
13	3.677336e-01	-3.931727e-01
14	3.557095e-01	-4.031512e-01
15	3.618147e-01	-3.982728e-01
16	3.558164e-01	-4.032791e-01
17	3.588492e-01	-4.008169e-01
18	3.618928e-01	-3.983667e-01
19	3.558185e-01	-4.032805e-01
20	3.588504e-01	-4.008185e-01
21	3.603634e-01	-3.995851e-01
22	3.611177e-01	-3.989685e-01
23	3.614920e-01	-3.986622e-01
24	3.616740e-01	-3.985132e-01
25	3.617567e-01	-3.984455e-01
26	3.617906e-01	-3.984230e-01
27	3.617987e-01	-3.984111e-01
28	3.618014e-01	-3.984089e-01
29	3.618021e-01	-3.984083e-01
30	3.618023e-01	-3.984082e-01
