RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.330000e+00
2	1.438721e-02	1.044501e+00	1.438721e-02
3	1.454517e-01	1.102695e-04	1.454517e-01
4	1.061051e-01	1.262983e-01	1.061051e-01
5	2.512371e-02	5.453011e-01	2.512371e-02
6	5.757094e-03	7.835846e-01	5.757094e-03
7	6.568369e-02	3.014482e-01	6.568369e-02
8	2.774214e-02	5.315132e-01	2.774214e-02
9	1.448623e-02	6.546494e-01	1.448623e-02
10	9.399050e-03	7.183750e-01	9.399050e-03
11	7.257228e-03	7.507919e-01	7.257228e-03
12	6.188345e-03	7.671401e-01	6.188345e-03
13	5.882731e-03	7.753485e-01	5.882731e-03
14	5.797563e-03	7.794595e-01	5.797563e-03
15	5.772063e-03	7.815133e-01	5.772063e-03
16	5.763909e-03	7.825327e-01	5.763909e-03
17	5.761565e-03	7.830277e-01	5.761565e-03
18	5.761741e-03	7.832515e-01	5.761741e-03
19	5.763084e-03	7.833373e-01	5.763084e-03
20	5.764515e-03	7.833639e-01	5.764515e-03
21	5.765513e-03	7.833711e-01	5.765513e-03
22	5.766092e-03	7.833729e-01	5.766092e-03
23	5.766401e-03	7.833734e-01	5.766401e-03
24	5.766559e-03	7.833735e-01	5.766559e-03
25	5.766634e-03	7.833736e-01	5.766634e-03
26	5.766666e-03	7.833736e-01	5.766666e-03
27	5.766677e-03	7.833736e-01	5.766677e-03
28	5.766681e-03	7.833736e-01	5.766681e-03
29	5.766681e-03	7.833736e-01	5.766681e-03
30	5.766682e-03	7.833736e-01	5.766682e-03
