RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	2.793206e-01	-4.713890e-01
2	1.264678e+00	-3.008850e-01
3	7.473416e-01	-2.954447e-01
4	4.724135e-01	-3.125962e-01
5	3.732774e-01	-3.889443e-01
6	2.793211e-01	-4.713893e-01
7	3.255634e-01	-4.293129e-01
8	3.492527e-01	-4.089288e-01
9	3.612207e-01	-3.988833e-01
10	3.672416e-01	-3.939054e-01
11	3.612255e-01	-3.988903e-01
12	3.642309e-01	-3.963959e-01
13	3.657344e-01	-3.951513e-01
14	3.664847e-01	-3.945301e-01
15	3.668596e-01	-3.942252e-01
16	3.664727e-01	-3.945390e-01
17	3.666534e-01	-3.943894e-01
18	3.667381e-01	-3.943254e-01
19	3.667694e-01	-3.942995e-01
20	3.667762e-01	-3.942878e-01
21	3.667787e-01	-3.942857e-01
22	3.667823e-01	-3.942889e-01
23	3.667795e-01	-3.942850e-01
24	3.667795e-01	-3.942850e-01
25	3.667796e-01	-3.942850e-01
26	3.667796e-01	-3.942850e-01
27	3.667825e-01	-3.942887e-01
28	3.667796e-01	-3.942850e-01
29	3.667825e-01	-3.942887e-01
30	3.667796e-01	-3.942850e-01
