RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.103004e+00	-4.316057e-09	1.103004e+00
3	6.869375e-01	-2.705517e-08	6.869375e-01
4	3.856269e-01	-1.783583e-08	3.856269e-01
5	2.033661e-01	-6.568453e-09	2.033661e-01
6	1.455653e-01	-4.182379e-09	1.455653e-01
7	2.033661e-01	-3.126105e-08	2.033661e-01
8	1.585168e-01	-1.270532e-08	1.585168e-01
9	1.480064e-01	-3.115730e-09	1.480064e-01
10	1.457710e-01	-7.618654e-09	1.457710e-01
11	1.454137e-01	-7.199170e-09	1.454137e-01
12	1.455653e-01	-6.543493e-09	1.455653e-01
13	1.454258e-01	-6.718606e-09	1.454258e-01
14	1.454038e-01	-6.808726e-09	1.454038e-01
15	1.454258e-01	-6.784519e-09	1.454258e-01
16	1.454108e-01	-6.833072e-09	1.454108e-01
17	1.454063e-01	-6.855990e-09	1.454063e-01
18	1.454048e-01	-6.867414e-09	1.454048e-01
19	1.454043e-01	-6.872869e-09	1.454043e-01
20	1.454049e-01	-2.492775e-09	1.454049e-01
21	1.454058e-01	-2.492219e-09	1.454058e-01
22	1.454067e-01	-6.868280e-09	1.454067e-01
23	1.454079e-01	-6.866756e-09	1.454079e-01
24	1.454074e-01	-6.869123e-09	1.454074e-01
25	1.454082e-01	-6.868154e-09	1.454082e-01
