RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.103004e+00	4.135411e-09	1.103004e+00
3	6.869375e-01	-1.505018e-08	6.869375e-01
4	3.856269e-01	-8.971744e-09	3.856269e-01
5	2.033661e-01	-3.124948e-09	2.033661e-01
6	1.455653e-01	-1.076063e-09	1.455653e-01
7	2.033661e-01	-2.360852e-08	2.033661e-01
8	1.585168e-01	-9.156889e-09	1.585168e-01
9	1.480064e-01	-6.322069e-09	1.480064e-01
10	1.457710e-01	-5.269947e-09	1.457710e-01
11	1.454137e-01	-4.805412e-09	1.454137e-01
12	1.455653e-01	-4.066194e-09	1.455653e-01
13	1.454258e-01	-4.266139e-09	1.454258e-01
14	1.454038e-01	-4.368458e-09	1.454038e-01
15	1.454258e-01	-4.343992e-09	1.454258e-01
16	1.454108e-01	-4.395612e-09	1.454108e-01
17	1.454063e-01	-4.498547e-09	1.454063e-01
18	1.454048e-01	-4.434684e-09	1.454048e-01
19	1.454043e-01	-4.440510e-09	1.454043e-01
20	1.454049e-01	-4.438785e-09	1.454049e-01
21	1.454058e-01	-4.437062e-09	1.454058e-01
22	1.454067e-01	-4.435341e-09	1.454067e-01
23	1.454079e-01	-4.433620e-09	1.454079e-01
24	1.454074e-01	-4.436289e-09	1.454074e-01
25	1.454082e-01	-4.435196e-09	1.454082e-01
