RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.341000e+00
2	1.178643e-01	1.357647e-01	1.314407e-01
3	1.033827e+00	1.607408e+00	1.194567e+00
4	3.518471e-01	1.612868e-01	3.679758e-01
5	1.681720e-01	1.318858e-02	1.694908e-01
6	1.457371e-01	3.386512e-04	1.457710e-01
7	1.462373e-01	4.044970e-02	1.502823e-01
8	1.442709e-01	6.560913e-03	1.449270e-01
9	1.565538e-01	1.356394e-02	1.579102e-01
10	1.461547e-01	4.172008e-03	1.465719e-01
11	1.449636e-01	1.420888e-03	1.451056e-01
12	1.453857e-01	5.591305e-04	1.454416e-01
13	1.458877e-01	2.526144e-04	1.459130e-01
14	1.452857e-01	3.880482e-04	1.453245e-01
15	1.455213e-01	3.974451e-04	1.455610e-01
16	1.453866e-01	1.533573e-04	1.454019e-01
17	1.453814e-01	6.663160e-05	1.453880e-01
18	1.453943e-01	3.211783e-05	1.453975e-01
19	1.453944e-01	6.162833e-05	1.454006e-01
20	1.453946e-01	2.800190e-05	1.453974e-01
21	1.453986e-01	1.345604e-05	1.454000e-01
22	1.454016e-01	6.790844e-06	1.454022e-01
23	1.454032e-01	3.684460e-06	1.454036e-01
24	1.454040e-01	2.304406e-06	1.454042e-01
25	1.454029e-01	3.393120e-06	1.454032e-01
