RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.341000e+00
2	1.178643e-01	1.357647e-01	1.314407e-01
3	1.033827e+00	1.607407e+00	1.194568e+00
4	3.518471e-01	1.612868e-01	3.679758e-01
5	1.681720e-01	1.318858e-02	1.694908e-01
6	1.457371e-01	3.386531e-04	1.457710e-01
7	1.456008e-01	4.078518e-02	1.496793e-01
8	1.444387e-01	6.489508e-03	1.450876e-01
9	1.560384e-01	1.353047e-02	1.573915e-01
10	1.459671e-01	4.159393e-03	1.463830e-01
11	1.449406e-01	1.415495e-03	1.450822e-01
12	1.454459e-01	5.565652e-04	1.455015e-01
13	1.459908e-01	2.515273e-04	1.460159e-01
14	1.453067e-01	3.874523e-04	1.453454e-01
15	1.454599e-01	3.968427e-04	1.454995e-01
16	1.453661e-01	1.531460e-04	1.453814e-01
17	1.453814e-01	6.654620e-05	1.453880e-01
18	1.454046e-01	3.207813e-05	1.454078e-01
19	1.454203e-01	1.695046e-05	1.454220e-01
20	1.453989e-01	2.776813e-05	1.454017e-01
21	1.453936e-01	2.793626e-05	1.453964e-01
22	1.454009e-01	2.797560e-05	1.454037e-01
23	1.454007e-01	1.342127e-05	1.454021e-01
24	1.454016e-01	6.753274e-06	1.454023e-01
25	1.454022e-01	3.650864e-06	1.454026e-01
