RTO_iter	rho	tr	cost_unmodified	cost	con_unmodified	con	merit	cost_eps	u1_cost_lam	u2_cost_lam	con_eps	u1_con_lam	u2_con_lam
0								0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	4.218959e-01	1.000000e+00	-1.220000e+00	-1.220000e+00	2.110000e+00	2.110000e+00	-1.009000e+00	2.550000e+00	-4.480000e+00	-1.480000e+00	-2.000000e-01	0.000000e+00	2.000000e+00
2	-3.862857e-01	1.000000e+00	-5.026854e-02	-1.813301e+00	1.144111e+00	7.477336e-01	-1.738528e+00	1.213136e-01	-5.975174e-01	-8.775869e-01	-3.963774e-01	1.110223e-14	2.000000e+00
3	-1.848330e-03	5.000000e-01	-7.874824e-01	-1.380001e+00	1.180468e-01	-9.484507e-09	-1.380001e+00						
4	2.195283e-01	2.500000e-01	-2.892736e-01	-2.526836e-01	8.200359e-01	3.327267e-08	-2.526836e-01						
5	-3.821100e-01	2.500000e-01	-1.203640e-01	-1.057189e-02	1.001029e+00	3.414585e-01	2.357396e-02	2.052004e-01	1.211312e-01	-1.191412e+00	-6.595708e-01	0.000000e+00	2.000000e+00
6	-1.420506e+00	1.250000e-01	-2.893251e-01	4.511517e-02	8.286838e-01	7.772172e-09	4.511517e-02						
7	9.725915e+01	6.250000e-02	-2.022703e-01	9.416220e-02	9.424326e-01	1.513276e-01	1.092950e-01						
8	-9.280069e+00	1.250000e-01	-1.584946e-01	9.464041e-02	9.735114e-01	2.440075e-01	1.190412e-01	2.587994e-01	2.933785e-01	-1.279475e+00	-7.295039e-01	0.000000e+00	2.000000e+00
9	2.496382e+00	6.250000e-02	-2.543778e-01	1.164012e-01	9.150855e-01	6.012522e-02	1.224137e-01						
10	-1.187345e+00	1.250000e-01	-2.037158e-01	1.135119e-01	9.464212e-01	1.497597e-01	1.284879e-01	3.228875e-01	4.706541e-01	-1.361077e+00	-7.966615e-01	0.000000e+00	2.000000e+00
11	1.741437e+00	6.250000e-02	-2.896321e-01	1.220546e-01	8.421387e-01	1.662935e-09	1.220546e-01						
12	4.549798e-02	1.250000e-01	-2.560372e-01	1.359359e-01	9.196079e-01	5.845842e-02	1.417817e-01	3.976333e-01	6.525721e-01	-1.436512e+00	-8.611495e-01	0.000000e+00	2.000000e+00
13	-8.034811e-01	1.250000e-01	-2.916864e-01	1.123230e-01	7.651623e-01	-3.876030e-09	1.123230e-01	4.375305e-01	1.162243e+00	-1.129119e+00	-7.651623e-01	0.000000e+00	2.000000e+00
14	-3.574790e-01	6.250000e-02	-2.979868e-01	1.222727e-01	9.289689e-01	-4.205497e-09	1.222727e-01						
15	2.471818e-02	3.125000e-02	-2.897475e-01	1.373755e-01	8.453935e-01	-4.554575e-09	1.373755e-01						
16	-5.715767e-02	3.125000e-02	-2.894626e-01	1.424481e-01	8.048807e-01	-4.656727e-09	1.424481e-01	4.352228e-01	1.045870e+00	-1.232684e+00	-8.048807e-01	0.000000e+00	2.000000e+00
17	6.789992e-01	1.562500e-02	-2.916864e-01	1.442916e-01	7.651623e-01	-4.699492e-09	1.442916e-01						
18	-5.138754e-01	1.562500e-02	-2.902630e-01	1.452361e-01	7.849246e-01	-1.066096e-09	1.452361e-01	4.356673e-01	1.103946e+00	-1.180747e+00	-7.849246e-01	0.000000e+00	2.000000e+00
19	-2.664761e-01	7.812500e-03	-2.894626e-01	1.447119e-01	8.048806e-01	-4.679838e-09	1.447119e-01						
20	-1.065959e-01	3.906250e-03	-2.897846e-01	1.451106e-01	7.948787e-01	-4.647595e-09	1.451106e-01						
21	1.000000e+00	1.953125e-03	-2.900043e-01	1.452706e-01	7.898967e-01	-4.668358e-09	1.452706e-01						
22	-2.613739e-01	1.953125e-03	-2.901286e-01	1.453407e-01	7.874116e-01	-1.080624e-09	1.453407e-01	4.355339e-01	1.096665e+00	-1.187231e+00	-7.874116e-01	0.000000e+00	2.000000e+00
23	-2.074142e-01	9.765625e-04	-2.900040e-01	1.453541e-01	7.899016e-01	-1.073836e-09	1.453541e-01						
24	-1.793294e-01	4.882812e-04	-2.900649e-01	1.453804e-01	7.886610e-01	-4.667586e-09	1.453804e-01						
25		2.441406e-04	-2.900959e-01	1.453928e-01	7.880458e-01	-4.754079e-09	1.453928e-01						
