RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.521000e+00
2	7.104509e-02	7.477336e-01	1.458184e-01
3	7.352209e-01	-9.484520e-09	7.352209e-01
4	1.465550e-01	3.327267e-08	1.465550e-01
5	8.483647e-02	3.414585e-01	1.189823e-01
6	1.472077e-01	7.772172e-09	1.472077e-01
7	1.176105e-01	1.513276e-01	1.327433e-01
8	1.003048e-01	2.440075e-01	1.247056e-01
9	1.399611e-01	6.012522e-02	1.459737e-01
10	1.191717e-01	1.497597e-01	1.341476e-01
11	1.485062e-01	1.662935e-09	1.485062e-01
12	1.415961e-01	5.845842e-02	1.474420e-01
13	1.458441e-01	-3.876030e-09	1.458441e-01
14	1.647834e-01	-4.205497e-09	1.647834e-01
15	1.488715e-01	-4.554575e-09	1.488715e-01
16	1.457602e-01	-4.656727e-09	1.457602e-01
17	1.458441e-01	-4.699492e-09	1.458441e-01
18	1.454043e-01	-1.066096e-09	1.454043e-01
19	1.457602e-01	-4.679838e-09	1.457602e-01
20	1.454826e-01	-4.647595e-09	1.454826e-01
21	1.454186e-01	-4.668358e-09	1.454186e-01
22	1.454053e-01	-1.080624e-09	1.454053e-01
23	1.454186e-01	-1.073836e-09	1.454186e-01
24	1.454104e-01	-4.667586e-09	1.454104e-01
25	1.454075e-01	-4.754079e-09	1.454075e-01
